refseqid	cds_len	transcript_len
NM_001242505	1416	2075
NM_001164460	1029	1299
NM_001164459	633	1219
NM_001286795	1725	6197
NM_001351572	1416	1985
NM_001351573	1383	1918
NR_147240	0	2053
NR_110953	0	673
NR_110952	0	2078
NM_001184996	1089	1895
NM_001184993	4860	5095
NM_015395	3498	5745
NR_121120	0	638
NR_121180	0	634
NR_121181	0	582
NM_001105552	1551	2728
NM_001127718	5007	5449
NR_121182	0	648
NR_125791	0	824
NM_001329544	1512	2506
NM_001323992	1611	3042
NM_001329539	558	2642
NM_001323990	1611	3262
NM_001323989	1611	2898
NM_001321869	1848	4532
NM_001350410	2763	6609
NM_001352299	2454	4283
NR_121183	0	1809
NR_135282	0	4251
NM_001252650	747	2356
NM_001278309	2562	3340
NM_001272046	2268	5857
NM_001319987	2733	3599
NR_031679	0	80
NM_001470	2886	4487
NR_126510	0	1715
NM_001146	1497	4367
NM_001145975	1926	2504
NM_001145314	1200	3290
NM_001144060	4821	7010
NR_026890	0	1440
NM_001127229	600	909
NM_001289078	1734	6190
NM_001291746	1764	7731
NM_001291733	447	2233
NM_001291732	558	2295
NM_001291730	621	2358
NM_001291728	900	2637
NM_001291726	810	2547
NM_001300932	723	1314
NM_001300930	2124	3097
NM_001300929	423	1694
NM_001349956	1431	1657
NR_131751	0	12383
NR_026668	0	442
NM_001080137	867	1293
NM_001080137	867	1293
NM_001113203	2778	3171
NM_001080116	852	1659
NM_001080115	993	1695
NM_001330683	6078	7923
NM_001330681	5148	6958
NM_001330680	1062	4530
NM_001330669	1611	2005
NM_001330665	1383	6516
NM_001348034	1350	3548
NM_006462	1407	3803
NM_006461	3582	3808
NM_006313	2859	8280
NM_006456	1125	2105
NM_006454	630	3773
NM_007324	4101	5018
NR_121184	0	703
NM_001349046	621	1310
NM_001349044	819	1508
NM_001282717	3681	4380
NM_001349097	2874	4764
NM_001349096	2877	4436
NM_001349095	2877	4444
NM_001450	840	1704
NM_014049	1866	2575
NR_109771	0	2423
NM_001172501	1854	3887
NM_001171093	846	2431
NM_001171879	2826	3849
NM_001171111	747	3292
NM_001171110	747	3416
NM_001172085	960	1702
NM_001171993	1065	1899
NM_001172129	1518	2153
NM_001322477	2103	3740
NM_001322478	2004	3561
NM_001271286	1617	3515
NM_001324345	1458	2962
NM_001324343	1695	2620
NM_001324341	1458	3007
NM_001324360	1338	3087
NM_001267564	849	2191
NM_001324359	1338	2844
NM_001267565	396	1101
NR_024117	0	2231
NR_024089	0	734
NR_027774	0	5051
NM_182744	651	2061
NM_182739	342	816
NM_201442	2067	2825
NM_182728	999	3174
NM_001355015	5067	7770
NR_015448	0	1990
NR_121213	0	538
NR_121212	0	1027
NM_001242525	783	1696
NM_001242525	783	1696
NM_001242524	783	1772
NM_001242525	783	1696
NM_001242525	783	1696
NM_001321264	945	1789
NM_001321245	780	1999
NR_109772	0	1448
NR_026851	0	4864
NM_001145197	2754	4923
NM_173821	1719	1798
NM_173815	1407	2282
NM_153366	10716	12343
NM_173812	2277	4057
NM_173811	1050	1522
NM_173810	516	1139
NM_173809	429	2666
NM_173807	2499	3036
NM_173806	615	1080
NM_001353775	1068	1765
NM_001353765	1659	2513
NM_001353655	1623	2041
NM_214462	2325	2974
NR_135839	0	1474
NR_135840	0	1119
NM_001135934	2340	3209
NM_001134369	1275	2923
NM_001346425	1248	3383
NM_033382	1179	1829
NM_080603	1458	2787
NM_145298	1122	4690
NM_001348078	2721	4346
NM_001282447	2439	4123
NM_001282446	621	2767
NM_001282431	606	3837
NM_001282428	1476	2401
NM_001282427	3309	6985
NM_001349658	2310	5267
NM_001330471	591	2675
NM_001330464	1071	5248
NM_001349654	2565	5615
NR_110995	0	2009
NM_001145776	1374	3827
NM_001145775	1374	3940
NM_001329090	2769	3918
NM_001324336	1749	3904
NM_001323362	564	3496
NM_001323360	738	3630
NM_012071	588	942
NM_012069	1062	4761
NM_005684	1086	1472
NM_004459	8712	10863
NM_003452	1881	3195
NM_006384	576	977
NM_001199281	6663	7528
NM_001278320	282	748
NM_001278319	1320	1794
NM_001278318	870	2688
NM_001348339	720	2235
NM_001348336	1323	6050
NR_029410	0	1764
NM_001201545	2910	3320
NM_001201543	2151	3860
NM_001201539	1773	2167
NM_014420	675	818
NM_001347968	1932	3454
NM_001347967	1932	3269
NM_007109	1038	3307
NM_007109	1038	3307
NR_110996	0	2442
NM_001184785	4062	6001
NM_005383	1143	1143
NM_005382	2751	3271
NM_004481	1716	4474
NM_004557	3154	3748
NM_004557	6012	6745
NM_001318339	3060	4178
NR_049794	0	4388
NR_027471	0	2016
NR_036691	0	1340
NM_001001709	366	3409
NM_001174096	3378	5991
NM_001174095	3174	5787
NM_001174094	3324	6265
NM_001174093	3315	5928
NM_001352360	2583	5193
NM_001352359	2361	4884
NR_146781	0	691
NM_001164645	645	2060
NM_001163547	3327	7553
NM_002575	1248	1908
NR_027917	0	657
NR_033405	0	569
NR_040117	0	1014
NM_032728	816	2095
NM_001085455	765	1650
NM_001144970	2505	8361
NM_024839	465	556
NR_135137	0	626
NR_135138	0	525
NM_001286272	594	4814
NM_001301822	804	1753
NM_003932	1110	3581
NR_036252	0	70
NM_001130085	1719	3542
NM_001288767	3093	3495
NM_001350746	1857	3596
NR_036108	0	82
NM_001195555	1932	4040
NM_001195545	828	878
NM_001195542	666	1543
NM_001320273	327	5201
NM_001318188	1392	2885
NM_001320269	1104	3595
NM_001330269	426	2117
NM_001320886	756	1137
NM_001320267	327	1816
NM_001318186	1320	2813
NM_001320264	1257	5270
NR_024280	0	2194
NR_109791	0	531
NR_038882	0	2720
NR_036253	0	95
NR_109795	0	1019
NR_034157	0	2020
NM_001352498	537	3233
NM_001145819	2526	8919
NM_001317000	3090	3877
NM_001316998	1464	3313
NM_001172810	1782	2277
NM_001171909	441	6881
NR_033912	0	5249
NR_135306	0	454
NM_001301168	1326	2075
NM_001301163	1560	3421
NM_001293105	1299	1971
NM_001293091	2292	5732
NM_001301159	372	2106
NM_001301146	792	1192
NM_001301145	840	1383
NR_029608	0	110
NR_029607	0	110
NR_029606	0	110
NR_029605	0	110
NR_029603	0	68
NM_001320444	1527	2099
NM_001318502	1932	3395
NM_001322240	702	2594
NM_001322239	702	2465
NM_001322238	1752	6084
NM_032377	252	1019
NR_015444	0	2012
NR_027341	0	2000
NM_001297	3756	5645
NM_001330220	1095	2788
NM_001330210	2619	3768
NR_039789	0	63
NR_039781	0	68
NR_039774	0	101
NR_039759	0	60
NR_039606	0	63
NR_038904	0	1559
NR_037424	0	90
NR_003704	0	133
NM_001171933	3345	4331
NM_001272113	636	1599
NM_001272112	636	1729
NM_001352020	1641	2539
NM_001352019	1377	2861
NR_038908	0	1298
NM_001077243	2655	5621
NM_001199455	2511	4602
NM_001303412	831	2009
NM_001351379	1092	3768
NM_001351378	1527	3944
NM_001351375	162	514
NM_001350423	2787	5528
NM_001350422	2523	5264
NR_039817	0	75
NM_003692	1143	2486
NR_036505	0	2486
NR_136301	0	2703
NR_026868	0	2307
NM_199340	4905	6047
NM_013305	1131	2716
NR_111003	0	5053
NM_001102401	1527	2394
NM_001199456	2265	3210
NM_006078	972	4736
NR_121565	0	3645
NM_001199461	666	1288
NM_001199462	936	2996
NM_001199463	588	1942
NM_014583	1098	1757
NM_015243	2592	2822
NM_014803	4451	8295
NR_111964	0	976
NR_024534	0	1496
NR_130136	0	4998
NM_001319055	396	935
NM_001253800	1392	4078
NM_001253799	1392	4119
NM_001301194	1845	3332
NM_001289397	4545	5651
NM_001301192	1845	3514
NM_001301198	1845	3077
NM_001301197	1845	3280
NM_001291937	1395	7555
NM_001301195	1845	3267
NR_136232	0	2112
NR_136233	0	1935
NR_136234	0	1969
NR_136235	0	1991
NR_136236	0	2194
NR_136237	0	2315
NR_136238	0	2056
NR_136229	0	2186
NR_136230	0	2307
NR_136231	0	2900
NM_001199285	726	1036
NM_001199282	8556	9904
NM_001348308	1305	2953
NM_001348307	1377	2898
NR_049853	0	54
NR_036254	0	65
NR_144455	0	1445
NM_032168	2493	2698
NM_032167	2442	8175
NR_046163	0	1349
NR_046165	0	1290
NM_130853	4506	6006
NR_033937	0	2162
NM_004747	5760	7479
NM_001354736	2652	3553
NM_206966	264	542
NM_198252	2196	2655
NM_001130083	1938	3761
NM_001348759	1725	2636
NM_016087	1068	2876
NM_001350270	1644	5578
NM_016081	3321	5809
NR_031755	0	96
NR_147930	0	2818
NR_147931	0	3034
NR_106729	0	97
NM_181456	387	728
NM_182974	831	1526
NR_036109	0	81
NM_181335	1302	1632
NM_177965	624	3373
NM_182906	951	1797
NM_173858	1074	1074
NM_182685	552	1500
NM_182666	531	1794
NR_148671	0	2396
NR_148677	0	4951
NR_148673	0	5266
NR_148672	0	5278
NM_001351444	7752	12502
NM_152224	1878	2788
NM_152222	1293	3441
NM_139350	1320	2207
NR_038982	0	1957
NR_023390	0	8014
NR_023389	0	1270
NM_001122847	1845	3165
NM_178006	3342	5926
NR_028131	0	3013
NR_028130	0	3124
NR_132344	0	2662
NR_146524	0	939
NR_104627	0	2797
NM_001199456	1701	1859
NM_001329766	1908	3115
NM_001324371	1740	2788
NM_001270365	2406	2986
NM_001324373	627	1110
NM_001324372	1749	2776
NR_147239	0	5738
NM_001286794	1791	6405
NM_001286793	1539	6011
NM_001289022	642	2988
NR_026792	0	1647
NM_001243372	2376	6125
NM_001330373	2022	8175
NM_001330358	2094	7207
NR_038890	0	2138
NR_028350	0	1381
NM_001145031	1245	2665
NM_001144887	582	822
NM_001252093	399	3802
NM_001252092	399	3883
NR_002942	0	2262
NR_136286	0	3920
NR_036526	0	3218
NR_036527	0	6348
NR_036528	0	6930
NR_036529	0	5797
NM_002624	465	687
NM_001353062	2196	2669
NM_002621	1410	1714
NM_002620	315	744
NR_031637	0	128
NR_026847	0	2017
NM_001330730	3240	3998
NM_015942	1254	1470
NM_001324304	1944	2562
NM_001286503	2445	5228
NM_001288984	1773	3104
NM_001324310	1230	5848
NM_001324306	1473	2290
NM_001323305	1212	2364
NM_001324311	1230	5858
NM_001349613	2151	5420
NM_001349612	4614	8056
NM_001123329	2142	3838
NM_001123226	2199	3044
NR_147055	0	1947
NM_001320239	1785	5263
NM_015886	777	6747
NM_015884	1560	4525
NM_014515	1623	3283
NM_015879	1143	10153
NM_020422	486	2121
NM_020420	1173	3372
NM_006768	1779	4036
NM_012341	1905	2517
NM_007346	2034	2445
NM_013314	1371	1823
NM_005778	2448	3131
NR_051978	0	3208
NR_106913	0	69
NM_001288976	1830	2147
NM_001291491	1308	2559
NM_001291490	1308	2841
NM_007243	789	1755
NM_006359	2010	4631
NM_007238	639	5724
NM_007237	2604	3250
NM_033180	939	1055
NM_033179	933	933
NM_006282	1464	6364
NM_005332	429	589
NR_024532	0	2989
NR_102270	0	2233
NR_102271	0	1681
NR_109802	0	1544
NM_006230	1515	1631
NM_006220	980	1060
NM_006219	3213	5920
NR_038853	0	552
NM_001350993	561	2385
NM_001350992	561	1881
NM_001350991	825	2039
NM_001350975	783	2137
NM_001350974	1320	2919
NM_001350973	1368	2981
NR_130732	0	1829
NR_130731	0	1916
NM_001142555	1512	2075
NM_001351251	813	2886
NM_001351250	813	2889
NM_001351249	813	3139
NM_001184797	1131	1332
NM_001198812	1365	2434
NM_001306195	339	5344
NM_001318338	2193	5915
NM_173362	474	2702
NM_173358	567	1340
NM_173355	954	2412
NM_153826	1155	3255
NR_103480	0	3255
NR_121573	0	565
NR_121576	0	398
NR_121574	0	527
NR_121575	0	443
NM_001193495	2796	6709
NM_001351819	1893	2806
NR_103830	0	584
NR_121578	0	3732
NR_109803	0	449
NR_121580	0	7020
NM_001174046	1530	2135
NM_001174045	1530	2220
NM_001174044	1530	2225
NM_001322156	1947	4848
NM_001322154	1464	4781
NR_135141	0	613
NM_001127500	4227	6691
NM_001113541	4044	4226
NM_001243212	801	1057
NM_001353331	336	1907
NR_130759	0	5724
NR_130760	0	1834
NM_001289044	1392	3150
NM_001289043	1392	3199
NM_001289042	1392	3076
NM_001289041	1236	2924
NM_001291556	1521	2200
NM_012088	777	1034
NM_012084	1677	2335
NM_012082	3456	4480
NM_014263	2151	4227
NM_001164267	1671	2201
NM_001199510	777	1048
NM_001199509	813	1084
NM_001271442	645	2138
NM_001271441	1128	2590
NM_001271440	768	2230
NM_001270364	2739	3187
NM_001286478	2712	3060
NM_001288980	1602	5693
NM_001288981	1602	5525
NM_001288982	1062	4896
NM_001288983	1953	2918
NM_001323576	2916	5441
NR_147213	0	7364
NR_147214	0	7536
NM_001321745	588	5338
NM_001320732	1047	1272
NR_107048	0	95
NR_104145	0	2056
NM_001256125	1344	2250
NM_001329659	1263	4291
NM_001329658	1263	4398
NR_126029	0	2277
NM_001350166	3102	4182
NM_001350164	2907	3987
NR_121581	0	960
NM_001350689	2211	4655
NM_001322793	3060	5896
NM_001321370	507	1240
NM_001322492	828	1338
NM_001322491	876	1456
NM_001322490	927	1517
NM_001322489	1131	3541
NM_001322487	1131	3783
NM_001322485	1635	3489
NM_001324379	2313	4044
NM_001324378	2313	3982
NM_182914	20724	21877
NM_001351815	1878	2665
NM_001351814	1896	2864
NR_040103	0	2594
NR_040003	0	2122
NM_001139488	2073	4781
NM_001142318	450	2390
NM_001166226	2883	4630
NM_001135647	1179	4419
NM_001184781	1644	4475
NM_001168254	753	2024
NM_001286176	3156	4626
NR_037493	0	71
NM_001083112	2184	6029
NM_007203	3312	7518
NM_147150	3273	7479
NM_001077497	504	3341
NM_001159767	1260	1873
NM_001162952	1011	2652
NM_001199455	2511	4602
NM_001199455	1948	3252
NM_018833	1962	2540
NM_021137	951	3809
NM_021136	2331	3309
NM_021135	2202	5858
NM_020131	1806	3614
NM_001352766	1320	2841
NM_001286734	7743	8249
NM_001286719	855	2974
NM_001347004	1542	2597
NM_007221	618	1122
NM_001288834	1878	2525
NM_001286375	3510	4132
NM_001324285	1473	3992
NM_001282937	3813	5174
NM_001282936	3864	5225
NM_001324283	1473	3795
NM_001324284	1473	3984
NM_001288830	936	1616
NM_001288829	957	1637
NM_001324282	1527	3784
NR_106989	0	59
NM_024061	546	1585
NM_024059	957	1136
NM_024058	258	1214
NM_024057	981	1293
NM_024056	753	1517
NM_021873	1743	3696
NM_024054	1266	1820
NM_019894	1314	3533
NM_024047	1053	2816
NM_024046	1506	3322
NM_024045	2214	2538
NR_034087	0	1095
NM_001079808	1167	1383
NR_037148	0	2506
NM_004125	462	1499
NM_001159588	4107	8922
NM_001161705	1623	2063
NM_024552	1185	1816
NR_109816	0	4811
NM_001317817	258	1669
NR_039814	0	70
NM_001256171	1878	2421
NM_001256166	1710	2393
NM_001326607	756	1012
NM_001326606	843	1099
NM_001326543	1416	6092
NM_006717	789	4534
NM_001326421	891	2544
NM_001326420	936	2511
NM_001326419	1014	3011
NM_001326418	1050	2625
NM_001329540	588	2588
NM_001329524	1230	2192
NM_001330724	1713	4949
NM_001329522	1611	2214
NM_001330722	3390	4205
NM_001330721	2451	4354
NM_004480	1239	4736
NR_036651	0	3209
NM_001350649	540	2885
NM_001199469	924	3844
NM_015092	10986	16065
NM_001270944	825	7953
NM_001270950	1014	3756
NM_001480	1050	2785
NM_001478	1602	2920
NR_138054	0	3929
NR_138055	0	4125
NR_138056	0	3951
NM_007009	1056	1226
NM_005228	3633	6353
NM_006186	1797	3531
NR_024376	0	5806
NR_024366	0	5802
NM_001348407	939	3901
NM_001348406	939	3967
NM_015969	393	585
NM_014646	2691	6229
NM_001288958	360	585
NM_001350555	2439	4285
NR_104211	0	3624
NM_014676	3561	5379
NM_015481	1101	2444
NM_017658	1716	6565
NR_134677	0	4904
NM_001243723	1638	1724
NM_001243998	516	3315
NM_004612	1512	6515
NM_004608	1311	1802
NM_004607	327	679
NM_004606	5682	7717
NR_027261	0	2399
NM_001352239	1671	5025
NM_001352238	1923	2339
NM_018555	1392	5143
NM_020727	3201	7414
NM_018518	2625	4547
NM_020725	2586	5691
NM_020724	1317	4661
NM_020722	3702	7013
NM_020721	5130	7824
NM_020718	4059	10698
NM_020717	4482	9560
NM_020716	2217	7906
NM_018492	969	2117
NM_018490	2856	5235
NM_020714	1590	6098
NM_024033	474	1618
NM_020713	2679	5922
NM_020711	855	3819
NM_020710	1752	2648
NM_018015	2568	3904
NM_020707	1515	1865
NM_020706	3444	4269
NM_020705	1662	6577
NM_020704	2505	5114
NM_020702	2145	6445
NM_020701	858	3778
NM_020700	1545	6200
NM_020699	1782	7296
NM_020698	1434	5877
NM_020697	1434	3166
NM_020696	465	5141
NM_020695	3666	4581
NM_199443	2751	3979
NM_207356	732	1666
NM_207355	1635	2025
NM_207355	1635	2025
NM_207354	1818	2140
NM_201533	2802	3552
NM_207351	2946	3782
NM_207348	915	3073
NM_207346	1581	1941
NM_001170700	2346	3365
NM_001319044	1575	3805
NM_001319043	1683	3913
NM_018955	690	1232
NM_018953	669	1612
NM_018952	675	1676
NM_020895	2175	2664
NR_133056	0	500
NR_144867	0	685
NM_001145437	1959	4390
NM_001168338	411	1200
NM_001349107	810	3171
NR_110950	0	1524
NM_001350842	1068	5299
NR_109805	0	389
NM_012336	1371	1621
NM_007373	1749	3947
NM_052936	1197	2316
NM_080830	312	448
NM_080827	261	619
NM_080805	1833	2816
NM_133498	375	972
NR_033973	0	1756
NM_001144963	1032	1385
NM_001144963	1032	1385
NM_001304762	498	983
NR_003708	0	136
NR_109806	0	1298
NM_001286648	2154	2725
NM_001751	2247	2523
NR_132393	0	2773
NM_206921	1491	2279
NM_206919	372	836
NM_206918	972	1405
NM_199192	1131	1863
NM_001166208	2790	5172
NM_001166176	456	1924
NM_001166175	339	1961
NM_001243515	1308	5538
NM_001320972	525	1386
NM_001320971	2670	3294
NM_004801	4434	9350
NR_103463	0	1037
NR_103462	0	1068
NR_051960	0	566
NR_051953	0	3258
NR_045771	0	4250
NR_045785	0	2378
NR_051961	0	3095
NR_051952	0	1872
NR_103478	0	1897
NR_073085	0	1457
NR_073084	0	1985
NR_073083	0	1137
NR_073082	0	1208
NR_104090	0	1786
NR_104089	0	1849
NR_104168	0	5790
NM_203400	363	1093
NM_001354918	4188	7789
NR_104107	0	1317
NM_001128590	1387	2030
NM_001164751	897	3621
NR_027419	0	1601
NR_027405	0	2285
NR_028272	0	3735
NR_028036	0	3828
NR_028035	0	3690
NR_028034	0	3627
NR_028033	0	3765
NR_027991	0	1943
NR_033436	0	2644
NR_148450	0	1898
NM_001348178	378	1382
NM_001278188	549	3078
NM_001282357	1068	5143
NM_001349763	1095	4900
NM_001348162	510	1759
NM_001348156	1440	6143
NM_001348152	510	3390
NM_001348151	906	3163
NM_001348147	510	3467
NM_001282353	2367	4580
NM_001282352	1773	2460
NM_001329787	432	4166
NM_001329786	432	4244
NM_001329784	486	4400
NM_001329783	834	4332
NM_001329779	1638	2766
NM_001306214	2613	3096
NM_004759	1113	3517
NM_004034	1467	2536
NM_001320816	3390	6626
NM_001320815	3447	6524
NM_001318083	2301	4004
NM_001318082	2520	4285
NM_001320810	1758	3016
NM_004739	2007	3069
NM_001320788	228	3498
NM_001320787	246	2870
NM_001320786	246	2828
NM_001320785	246	2793
NM_001320783	294	4657
NM_001320782	294	1051
NM_001320781	390	3921
NM_001329872	972	2696
NM_001329858	6432	7966
NM_001290021	1839	2573
NM_001293290	900	5257
NM_001293289	900	5319
NM_001290004	1101	2494
NM_001293320	180	807
NM_001293312	1206	3099
NM_001288579	1140	4028
NM_001293632	1488	4357
NM_001329942	357	2101
NM_001329941	624	2368
NM_001278563	1325	3032
NM_001278562	1185	2567
NM_001288575	1413	4244
NM_001293642	852	3996
NM_001293640	3525	5815
NM_001290077	3246	4642
NM_001290048	1572	7156
NM_001293735	192	6165
NM_001290024	2109	2773
NM_001278594	1146	4847
NM_001345961	744	6862
NM_001290039	4149	8700
NM_001294139	690	1467
NM_001294	2010	2631
NM_016571	1530	5634
NM_016570	1134	1777
NM_015158	4059	5213
NM_016567	969	1444
NR_103560	0	4763
NM_001166018	1968	2216
NM_001164674	1050	2086
NM_001166049	822	3310
NM_001290040	4332	8883
NM_001345984	438	1753
NM_001345983	1578	3048
NM_001345981	1935	3279
NM_001345970	2568	6117
NM_001345968	606	1243
NM_001345967	489	2072
NM_001345965	2202	4779
NM_001351289	1437	7763
NR_003191	0	1755
NR_045211	0	1486
NM_001349899	2127	5074
NM_001349898	2127	5273
NM_001957	1284	4150
NM_001958	1392	2007
NR_039690	0	86
NM_001252613	5874	6451
NM_001346947	1122	1952
NM_001346946	1122	1983
NM_138794	714	1911
NM_138792	2001	2188
NM_138790	1521	1968
NM_138789	948	1243
NM_031490	2559	4958
NM_145307	1830	6905
NR_027125	0	3193
NR_027126	0	3162
NM_001143974	2238	4692
NM_001279356	591	2483
NM_001279357	645	2537
NM_001279358	651	2543
NM_001277783	225	4192
NM_001277764	696	1097
NM_145648	1734	2789
NR_144421	0	4146
NM_001178044	2007	2507
NM_001178045	1905	2637
NM_001178045	1905	2636
NM_001243749	210	1908
NM_012102	4701	8194
NM_014285	882	2034
NM_001710	2295	2627
NM_001127649	918	4257
NM_001127621	1047	1607
NR_148959	0	3305
NM_152329	1245	1745
NM_144617	483	1460
NR_003071	0	107
NM_001324256	327	4422
NM_001329224	2112	4128
NR_026677	0	5984
NR_030331	0	98
NM_001321081	2217	4662
NR_033234	0	6342
NM_020796	3093	6931
NR_111925	0	5579
NR_111903	0	2377
NM_001277115	13551	13896
NM_001277204	987	2552
NM_001277176	267	4248
NM_001277163	639	1058
NM_001321441	612	1266
NM_001321397	1257	2256
NM_001321396	1260	2008
NM_001321380	3921	7306
NM_001322828	1428	3997
NM_001322827	1530	3883
NR_147088	0	4792
NR_147202	0	2366
NR_030332	0	79
NM_001277207	987	2399
NM_001277206	987	2457
NM_001277205	987	2499
NR_106972	0	94
NR_135129	0	2146
NM_001352250	1947	2423
NM_001316937	822	1874
NM_001316936	882	1801
NM_001316935	435	612
NM_001316924	465	808
NM_001316923	360	1918
NM_001316922	360	1983
NM_001316921	426	2058
NM_002333	2313	3698
NR_027406	0	5712
NM_001351083	1242	2163
NM_001190796	942	4185
NM_001190794	1446	2277
NM_001300928	318	1635
NM_001300927	336	6862
NM_007357	2217	2960
NR_038975	0	617
NM_206922	615	956
NR_029782	0	89
NM_052907	3237	10912
NM_052906	2463	8361
NM_030578	528	1031
NM_052904	1863	3807
NM_052902	3267	3624
NM_032976	822	5814
NM_052900	10617	12617
NM_001308174	1542	2006
NR_135145	0	294
NM_001144071	999	1990
NM_001322322	1731	6432
NM_001322321	1755	6456
NR_149053	0	2458
NR_148936	0	5114
NM_182975	213	1577
NM_152531	1182	2721
NM_152529	2613	7404
NM_002590	3213	4003
NM_001307941	486	765
NM_001318867	1413	2521
NM_001318866	1029	2476
NM_001318133	390	772
NM_001353659	1563	2285
NM_001353658	1596	2660
NM_001353657	1755	4249
NR_148995	0	1940
NM_153456	1416	7804
NM_153453	432	1709
NM_153451	414	2527
NM_138717	927	1833
NM_153448	1221	1480
NM_153446	1701	2021
NM_153444	969	969
NM_145185	1260	3477
NR_122032	0	697
NM_001253875	1278	2099
NM_182734	3522	7207
NM_182810	1056	1420
NM_182802	2475	3721
NR_121584	0	2096
NM_012182	978	1459
NM_203342	1926	5994
NM_001282957	855	1740
NM_001346384	831	2178
NM_001346383	831	2683
NM_001346382	831	2686
NM_001346381	831	2872
NM_001346380	831	2592
NM_001346378	831	2409
NM_001346377	831	2406
NM_001346376	831	2780
NM_001346375	831	2552
NM_001346373	957	1892
NM_001346372	972	3528
NM_001326346	843	2792
NM_001326345	1473	2645
NM_001348713	507	3266
NM_001330073	579	1560
NM_001330072	2223	8376
NM_001330071	2223	8389
NM_001346032	3057	5365
NM_005266	1077	3159
NM_005263	1269	4503
NM_005262	618	2409
NR_104591	0	3599
NM_001304722	714	2095
NM_198971	1554	2238
NM_197977	1755	3289
NM_197962	495	751
NM_197958	282	671
NM_197957	252	560
NM_197956	984	3398
NM_194456	2211	4762
NR_002449	0	136
NM_001042467	1719	3688
NM_001042466	1581	2893
NM_001145903	1863	2456
NM_001145252	1410	1598
NM_013937	948	2229
NM_013937	948	2229
NM_013937	948	2229
NM_013937	948	2229
NM_013937	948	2229
NM_013937	948	2229
NM_013937	948	2229
NM_014634	1365	5185
NM_014631	3318	11247
NM_014622	2361	3421
NM_001316976	438	4742
NM_001316975	618	1006
NM_001316974	636	4863
NR_037473	0	109
NM_001105540	3354	4086
