readType	refseqid	row	juncpos5	juncpos3	num_NC.42
CDS	NM_138370	46946	42280501	42281176	23
CDS	NM_138370	46946	42281447	42282081	26
CDS	NM_138370	46946	42282160	42282426	19
CDS	NM_138370	46946	42282533	42284361	32
CDS	NM_138370	46946	42284534	42284743	29
CDS	NM_138394	56893	38791544	38791379	1
CDS	NM_138394	56893	38793249	38791379	4
CDS	NM_138394	56893	38795341	38791379	18
CDS	NM_138394	56893	38795528	38795439	27
CDS	NM_138394	56893	38796275	38795585	26
CDS	NM_138394	56893	38796946	38796476	2
CDS	NM_138394	56893	38800352	38797067	7
CDS	NM_138394	56893	38804603	38800569	4
CDS	NM_138394	56893	38805062	38804674	4
CDS	NM_138394	56893	38809055	38804674	11
CDS	NM_138394	56893	38809214	38809127	8
CDS	NM_138394	56893	38812786	38811068	13
CDS	NM_138394	56893	38818672	38813023	8
CDS	NM_138394	56893	38829580	38813023	1
CDS	NM_138394	56893	38829580	38818790	3
CDS	NM_138394	56893	38829999	38829742	1
CDS	NM_138402	35797	231192016	231222520	1
CDS	NM_138402	35797	231193546	231222520	2
CDS	NM_138402	35797	231222682	231223679	1
CDS	NM_138402	35797	231223847	231226329	1
CDS	NM_138402	35797	231235682	231236313	1
CDS	NM_138402	35797	231236366	231248225	7
CDS	NM_138402	35797	231248290	231249939	1
CDS	NM_138402	35797	231254738	231256802	3
CDS	NM_138402	35797	231256944	231258129	1
CDS	NM_138402	35797	231258176	231261472	5
CDS	NM_138402	35797	231261513	231264842	5
CDS	NM_138402	35797	231264957	231265670	3
CDS	NM_138402	35797	231266522	231267513	3
CDS	NM_138448	51463	54284497	54362590	2
CDS	NM_138448	51463	54342893	54362590	6
CDS	NM_138448	51463	54362606	54365776	10
CDS	NM_138448	51463	54365885	54531825	8
CDS	NM_138448	51463	54450220	54531825	1
CDS	NM_138458	9844	68361834	68358577	5
CDS	NM_138458	9844	68364431	68361931	3
CDS	NM_138458	9844	68365874	68364565	5
CDS	NM_138458	9844	68368826	68365989	3
CDS	NM_138458	9844	68371717	68368927	3
CDS	NM_138458	9844	68374599	68371847	3
CDS	NM_138458	9844	68384393	68374699	3
CDS	NM_138468	60403	203650641	203644371	1
CDS	NM_138468	60403	203679425	203676512	1
CDS	NM_138468	60403	203684424	203682266	3
CDS	NM_138468	60403	203690418	203686204	1
CDS	NM_138468	60403	203693571	203690490	1
CDS	NM_138559	53541	60687817	60679801	3
CDS	NM_138559	53541	60689417	60679801	4
CDS	NM_138559	53541	60695867	60689559	15
CDS	NM_138559	53541	60773106	60695968	4
CDS	NM_138559	53541	60780351	60773435	7
CDS	NM_138621	13081	111911481	111921710	2
CDS	NM_138626	34816	111911481	111921710	2
CDS	NM_138627	13061	111911481	111921710	2
CDS	NM_138637	59915	120003564	120005255	2
CDS	NM_138735	98	50463927	50318632	2
CDS	NM_138735	98	50692580	50464108	1
CDS	NM_138770	48401	132285793	132287220	8
CDS	NM_138770	48401	132285919	132287220	1
CDS	NM_138770	48401	132287264	132288152	1
CDS	NM_138770	48401	132288400	132289237	8
CDS	NM_138770	48401	132289375	132290162	7
CDS	NM_138770	48401	132290354	132290437	9
CDS	NM_138770	48401	132290510	132290586	9
CDS	NM_138770	48401	132290642	132290842	2
CDS	NM_138798	27485	99786013	99785933	5
CDS	NM_138798	27485	99787000	99786073	5
CDS	NM_138798	27485	99787806	99787115	14
CDS	NM_138798	27485	99787973	99787892	3
CDS	NM_138798	27485	99789877	99788109	2
CDS	NM_138798	27485	99790378	99788109	2
CDS	NM_138798	27485	99797170	99790479	1
CDS	NM_138798	27485	99797294	99790479	5
CDS	NM_138799	9326	9000743	8999034	2
CDS	NM_138799	9326	9004300	9002852	2
CDS	NM_138799	9326	9008576	9004364	1
CDS	NM_138799	9326	9013238	9008679	3
CDS	NM_138799	9326	9017160	9013430	2
CDS	NM_138799	9326	9022641	9017343	3
CDS	NM_138799	9326	9028148	9022695	2
CDS	NM_138799	9326	9048751	9028203	1
CDS	NM_138799	9326	9083316	9048846	1
CDS	NM_138799	9326	9098626	9083393	1
CDS	NM_138801	63594	38893493	38903054	4
CDS	NM_138801	63594	38903208	38908422	6
CDS	NM_138801	63594	38908628	38916955	3
CDS	NM_138801	63594	38917036	38956698	16
CDS	NM_138801	63594	38956839	38958877	4
CDS	NM_138801	63594	38959051	38960630	9
CDS	NM_138802	9324	220071764	220072049	9
CDS	NM_138802	9324	220072143	220072370	5
CDS	NM_138802	9324	220072501	220072609	10
CDS	NM_138802	9324	220072760	220072978	11
CDS	NM_138802	9324	220073070	220073148	27
CDS	NM_138802	9324	220073208	220073294	20
CDS	NM_138802	9324	220073361	220073699	26
CDS	NM_138802	9324	220073771	220073984	23
CDS	NM_138995	63817	171508664	171509493	2
CDS	NM_139072	22183	230271948	230253112	2
CDS	NM_139072	22183	230312032	230282946	1
CDS	NM_139163	39783	202212977	202211394	1
CDS	NM_139266	13050	191841566	191840613	6
CDS	NM_139266	13050	191843582	191841751	16
CDS	NM_139266	13050	191844498	191843727	3
CDS	NM_139266	13050	191845346	191844592	8
CDS	NM_139266	13050	191847109	191845395	9
CDS	NM_139266	13050	191848368	191847244	6
CDS	NM_139266	13050	191849036	191848466	10
CDS	NM_139266	13050	191850345	191849119	5
CDS	NM_139266	13050	191851580	191850386	7
CDS	NM_139266	13050	191851765	191851673	9
CDS	NM_139266	13050	191854341	191851794	8
CDS	NM_139266	13050	191855954	191854400	12
CDS	NM_139266	13050	191859787	191856046	7
CDS	NM_139266	13050	191862582	191859945	6
CDS	NM_139266	13050	191862943	191862733	1
CDS	NM_139266	13050	191864352	191863034	7
CDS	NM_139266	13050	191865800	191864430	15
CDS	NM_139266	13050	191872289	191865889	3
CDS	NM_139266	13050	191873689	191872387	7
CDS	NM_139266	13050	191874602	191873833	4
CDS	NM_139279	34569	47134949	47132733	13
CDS	NM_139279	34569	47136162	47135108	7
CDS	NM_139343	24477	127807997	127806209	6
CDS	NM_139343	24477	127808378	127808098	3
CDS	NM_139343	24477	127808730	127808488	8
CDS	NM_139343	24477	127815049	127808488	2
CDS	NM_139343	24477	127815049	127808819	5
CDS	NM_139343	24477	127816587	127808819	2
CDS	NM_139343	24477	127816587	127815177	4
CDS	NM_139343	24477	127819691	127816731	12
CDS	NM_139343	24477	127821147	127819773	8
CDS	NM_139343	24477	127821509	127821222	12
CDS	NM_139343	24477	127826500	127821594	5
CDS	NM_139343	24477	127827571	127826607	10
CDS	NM_139343	24477	127828129	127827666	9
CDS	NM_139343	24477	127828338	127828223	6
CDS	NM_139343	24477	127834202	127828392	7
CDS	NM_139343	24477	127864436	127834282	3
CDS	NM_139344	38457	127807997	127806209	6
CDS	NM_139344	38457	127808378	127808098	3
CDS	NM_139344	38457	127808730	127808488	8
CDS	NM_139344	38457	127815049	127808488	2
CDS	NM_139344	38457	127815049	127808819	5
CDS	NM_139344	38457	127816587	127808819	2
CDS	NM_139344	38457	127819691	127816731	12
CDS	NM_139344	38457	127821147	127819773	8
CDS	NM_139344	38457	127821509	127821222	12
CDS	NM_139344	38457	127826500	127821594	5
CDS	NM_139344	38457	127827571	127826607	10
CDS	NM_139344	38457	127828129	127827666	9
CDS	NM_139344	38457	127828338	127828223	6
CDS	NM_139344	38457	127834202	127828392	7
CDS	NM_139344	38457	127864436	127834282	3
CDS	NM_139345	48139	127807997	127806209	6
CDS	NM_139345	48139	127808378	127808098	3
CDS	NM_139345	48139	127808730	127808488	8
CDS	NM_139345	48139	127815049	127808488	2
CDS	NM_139345	48139	127815049	127808819	5
CDS	NM_139345	48139	127816587	127808819	2
CDS	NM_139345	48139	127819691	127816731	12
CDS	NM_139345	48139	127821147	127819773	8
CDS	NM_139345	48139	127821509	127821222	12
CDS	NM_139345	48139	127826500	127821594	5
CDS	NM_139345	48139	127827571	127826607	10
CDS	NM_139345	48139	127828129	127827666	9
CDS	NM_139345	48139	127828338	127828223	6
CDS	NM_139345	48139	127834202	127828392	7
CDS	NM_139345	48139	127864436	127834282	3
CDS	NM_139346	60381	127807997	127806209	6
CDS	NM_139346	60381	127808378	127808098	3
CDS	NM_139346	60381	127808730	127808488	8
CDS	NM_139346	60381	127815049	127808488	2
CDS	NM_139346	60381	127815049	127808819	5
CDS	NM_139346	60381	127816587	127808819	2
CDS	NM_139346	60381	127816587	127815177	4
CDS	NM_139346	60381	127819691	127816731	12
CDS	NM_139346	60381	127821147	127819773	8
CDS	NM_139346	60381	127821509	127821222	12
CDS	NM_139346	60381	127826500	127821594	5
CDS	NM_139346	60381	127827571	127826607	10
CDS	NM_139346	60381	127828129	127827666	9
CDS	NM_139346	60381	127828338	127828223	6
CDS	NM_139346	60381	127834202	127828392	7
CDS	NM_139346	60381	127864436	127834282	3
CDS	NM_139347	60380	127807997	127806209	6
CDS	NM_139347	60380	127808378	127808098	3
CDS	NM_139347	60380	127808730	127808488	8
CDS	NM_139347	60380	127815049	127808488	2
CDS	NM_139347	60380	127815049	127808819	5
CDS	NM_139347	60380	127816587	127808819	2
CDS	NM_139347	60380	127816587	127815177	4
CDS	NM_139347	60380	127819691	127816731	12
CDS	NM_139347	60380	127821147	127819773	8
CDS	NM_139347	60380	127821509	127821222	12
CDS	NM_139347	60380	127826500	127821594	5
CDS	NM_139347	60380	127827571	127826607	10
CDS	NM_139347	60380	127828129	127827666	9
CDS	NM_139347	60380	127828338	127828223	6
CDS	NM_139347	60380	127834202	127828392	7
CDS	NM_139347	60380	127864436	127834282	3
CDS	NM_139348	40559	127807997	127806209	6
CDS	NM_139348	40559	127808378	127808098	3
CDS	NM_139348	40559	127808730	127808488	8
CDS	NM_139348	40559	127815049	127808488	2
CDS	NM_139348	40559	127815049	127808819	5
CDS	NM_139348	40559	127816587	127808819	2
CDS	NM_139348	40559	127816587	127815177	4
CDS	NM_139348	40559	127819691	127816731	12
CDS	NM_139348	40559	127821147	127819773	8
CDS	NM_139348	40559	127821509	127821222	12
CDS	NM_139348	40559	127826500	127821594	5
CDS	NM_139348	40559	127827571	127826607	10
CDS	NM_139348	40559	127828129	127827666	9
CDS	NM_139348	40559	127828338	127828223	6
CDS	NM_139348	40559	127834202	127828392	7
CDS	NM_139348	40559	127864436	127834282	3
CDS	NM_139349	24709	127807997	127806209	6
CDS	NM_139349	24709	127808378	127808098	3
CDS	NM_139349	24709	127808730	127808488	8
CDS	NM_139349	24709	127815049	127808488	2
CDS	NM_139349	24709	127815049	127808819	5
CDS	NM_139349	24709	127816587	127808819	2
CDS	NM_139349	24709	127819691	127816731	12
CDS	NM_139349	24709	127821147	127819773	8
CDS	NM_139349	24709	127821509	127821222	12
CDS	NM_139349	24709	127826500	127821594	5
CDS	NM_139349	24709	127827571	127826607	10
CDS	NM_139349	24709	127828129	127827666	9
CDS	NM_139349	24709	127828338	127828223	6
CDS	NM_139349	24709	127834202	127828392	7
CDS	NM_139349	24709	127864436	127834282	3
CDS	NM_139350	58690	127807997	127806209	6
CDS	NM_139350	58690	127808378	127808098	3
CDS	NM_139350	58690	127808730	127808488	8
CDS	NM_139350	58690	127815049	127808488	2
CDS	NM_139350	58690	127815049	127808819	5
CDS	NM_139350	58690	127816587	127808819	2
CDS	NM_139350	58690	127819691	127816731	12
CDS	NM_139350	58690	127821147	127819773	8
CDS	NM_139350	58690	127821509	127821222	12
CDS	NM_139350	58690	127826500	127821594	5
CDS	NM_139350	58690	127827571	127826607	10
CDS	NM_139350	58690	127828129	127827666	9
CDS	NM_139350	58690	127828338	127828223	6
CDS	NM_139350	58690	127834202	127828392	7
CDS	NM_139350	58690	127864436	127834282	3
CDS	NM_139351	63877	127807997	127806209	6
CDS	NM_139351	63877	127808378	127808098	3
CDS	NM_139351	63877	127808730	127808488	8
CDS	NM_139351	63877	127815049	127808488	2
CDS	NM_139351	63877	127819691	127816731	12
CDS	NM_139351	63877	127821147	127819773	8
CDS	NM_139351	63877	127821509	127821222	12
CDS	NM_139351	63877	127826500	127821594	5
CDS	NM_139351	63877	127827571	127826607	10
CDS	NM_139351	63877	127828129	127827666	9
CDS	NM_139351	63877	127828338	127828223	6
CDS	NM_139351	63877	127834202	127828392	7
CDS	NM_139351	63877	127864436	127834282	3
CDS	NM_144563	10434	88991501	88998002	7
CDS	NM_144563	10434	88998062	88999527	9
CDS	NM_144563	10434	88999582	89028796	4
CDS	NM_144563	10434	89028855	89034069	5
CDS	NM_144563	10434	89034133	89035186	10
CDS	NM_144563	10434	89035254	89036052	6
CDS	NM_144563	10434	89036193	89037494	9
CDS	NM_144563	10434	89037593	89049498	6
CDS	NM_144579	43857	73188260	73172228	1
CDS	NM_144579	43857	73195577	73172228	1
CDS	NM_144579	43857	73198699	73195662	1
CDS	NM_144579	43857	73227560	73226143	2
CDS	NM_144579	43857	73247368	73228707	3
CDS	NM_144579	43857	73267983	73250343	1
CDS	NM_144579	43857	73285657	73268060	2
CDS	NM_144582	17529	71216045	71215845	7
CDS	NM_144582	17529	71216879	71216147	11
CDS	NM_144582	17529	71218960	71216946	4
CDS	NM_144582	17529	71220826	71219113	9
CDS	NM_144582	17529	71221818	71220905	3
CDS	NM_144629	34995	198482524	198480703	1
CDS	NM_144629	34995	198540044	198511390	1
CDS	NM_144631	57530	27601062	27600897	1
CDS	NM_144631	57530	27601197	27600949	2
CDS	NM_144631	57530	27601334	27601238	4
CDS	NM_144631	57530	27601751	27601482	1
CDS	NM_144631	57530	27602960	27601921	3
CDS	NM_144631	57530	27603339	27603115	3
CDS	NM_144632	34993	103380886	103414322	1
CDS	NM_144632	34993	103414459	103431207	1
CDS	NM_144707	38051	95940577	95941209	2
CDS	NM_144707	38051	95942405	95942720	2
CDS	NM_144707	38051	95943244	95943678	1
CDS	NM_144707	38051	95945745	95946990	1
CDS	NM_144707	38051	95950863	95951387	1
CDS	NM_144707	38051	95951458	95952227	1
CDS	NM_144707	38051	95952319	95952552	2
CDS	NM_144707	38051	95953212	95953959	1
CDS	NM_144707	38051	95954048	95954231	1
CDS	NM_144707	38051	95954337	95954681	1
CDS	NM_144708	38050	190539556	190554253	1
CDS	NM_144708	38050	190554690	190560876	1
CDS	NM_144708	38050	190571872	190575775	1
CDS	NM_144708	38050	190584539	190585345	1
CDS	NM_144708	38050	190585513	190592582	1
CDS	NM_144708	38050	190593146	190593386	3
CDS	NM_144708	38050	190593146	190602409	2
CDS	NM_144708	38050	190606177	190609468	2
CDS	NM_144709	38049	61175178	61172243	3
CDS	NM_144709	38049	61194637	61192619	1
CDS	NM_144709	38049	61198658	61194748	1
CDS	NM_144710	38048	110303627	110301901	5
CDS	NM_144710	38048	110321943	110310796	34
CDS	NM_144710	38048	110343298	110342898	13
CDS	NM_144710	38048	110350628	110325553	1
CDS	NM_144710	38048	110350628	110343415	7
CDS	NM_144710	38048	110371375	110325553	1
CDS	NM_144710	38048	110371375	110350696	1
CDS	NM_144711	46380	170590597	170597895	1
CDS	NM_144711	46380	170592737	170597895	29
CDS	NM_144711	46380	170592737	170597965	1
CDS	NM_144711	46380	170598047	170605932	16
CDS	NM_144713	38045	38156872	38201183	1
CDS	NM_144713	38045	38201357	38202355	2
CDS	NM_144713	38045	38202457	38208426	9
CDS	NM_144713	38045	38208486	38216684	5
CDS	NM_144713	38045	38216759	38218363	1
CDS	NM_144713	38045	38218440	38224559	5
CDS	NM_144713	38045	38224657	38231134	6
CDS	NM_144713	38045	38231187	38231279	4
CDS	NM_144736	46375	37458903	37459249	3
CDS	NM_144736	46375	37459409	37463239	11
CDS	NM_144736	46375	37459409	37464900	1
CDS	NM_144736	46375	37463319	37464900	10
CDS	NM_144736	46375	37464978	37468721	4
CDS	NM_144736	46375	37465010	37468721	5
CDS	NM_144736	46375	37468780	37469778	3
CDS	NM_144736	46375	37468780	37471006	1
CDS	NM_144736	46375	37468934	37469778	3
CDS	NM_144736	46375	37469836	37471006	19
CDS	NM_144736	46375	37471116	37473195	12
CDS	NM_144736	46375	37473338	37474599	12
CDS	NM_144736	46375	37474772	37475278	12
CDS	NM_144978	13318	109403371	109404488	1
CDS	NM_144978	13318	109404545	109405308	1
CDS	NM_144978	13318	109415042	109421345	1
CDS	NM_144978	13318	109421464	109429087	1
CDS	NM_144978	13318	109432561	109455641	1
CDS	NM_144978	13318	109455757	109463194	1
CDS	NM_144978	13318	109473426	109489907	2
CDS	NM_144978	13318	109473426	109492544	2
CDS	NM_144992	2942	98887346	98906974	1
CDS	NM_144994	63615	97505734	97505562	1
CDS	NM_144994	63615	97505969	97505832	2
CDS	NM_144994	63615	97507797	97506649	1
CDS	NM_144994	63615	97514006	97508248	1
CDS	NM_145038	61099	26625012	26637212	1
CDS	NM_145038	61099	26671671	26672864	1
CDS	NM_145074	63865	74757639	74757744	9
CDS	NM_145074	63865	74758232	74758466	36
CDS	NM_145074	63865	74758498	74758724	24
CDS	NM_145074	63865	74758829	74758983	23
CDS	NM_145074	63865	74759841	74759947	20
CDS	NM_145197	26488	99771514	99778420	4
CDS	NM_145198	26487	99771514	99778420	4
CDS	NM_145199	26486	99771514	99778420	4
CDS	NM_145212	26476	99802717	99804640	1
CDS	NM_145212	26476	99803481	99804640	4
CDS	NM_145212	26476	99804720	99811214	21
CDS	NM_145212	26476	99811360	99811579	18
CDS	NM_145212	26476	99811652	99812036	21
CDS	NM_145260	27112	19552902	19552171	8
CDS	NM_145280	64018	208485365	208478167	1
CDS	NM_145280	64018	208488953	208486641	6
CDS	NM_145330	16644	27994633	27995541	3
CDS	NM_145330	16644	27994666	27995541	116
CDS	NM_145330	16644	27995252	27995541	1
CDS	NM_145330	16644	27995559	28002300	101
CDS	NM_145330	16644	27997397	28002300	43
CDS	NM_145644	54707	86426656	86433229	18
CDS	NM_145644	54707	86433418	86434306	28
CDS	NM_145644	54707	86434450	86437603	30
CDS	NM_145644	54707	86437736	86439549	1
CDS	NM_145686	33849	102314599	102314935	3
CDS	NM_145686	33849	102315000	102407182	5
CDS	NM_145686	33849	102407238	102440390	2
CDS	NM_145686	33849	102440515	102441781	4
CDS	NM_145686	33849	102441891	102445966	3
CDS	NM_145686	33849	102446056	102448183	5
CDS	NM_145686	33849	102448313	102450871	3
CDS	NM_145686	33849	102450925	102452362	3
CDS	NM_145686	33849	102452440	102456281	1
CDS	NM_145686	33849	102456456	102459071	1
CDS	NM_145686	33849	102459143	102460563	4
CDS	NM_145686	33849	102460773	102472439	5
CDS	NM_145686	33849	102472600	102475458	2
CDS	NM_145686	33849	102475544	102476198	2
CDS	NM_145686	33849	102476326	102481392	2
CDS	NM_145686	33849	102481498	102482890	1
CDS	NM_145686	33849	102483041	102483674	4
CDS	NM_145686	33849	102483771	102486084	1
CDS	NM_145686	33849	102484499	102486084	2
CDS	NM_145686	33849	102486259	102486757	3
CDS	NM_145686	33849	102486877	102490109	4
CDS	NM_145686	33849	102488147	102490109	5
CDS	NM_145686	33849	102490226	102490544	4
CDS	NM_145686	33849	102490714	102493465	9
CDS	NM_145686	33849	102493608	102499013	6
CDS	NM_145686	33849	102499147	102501649	5
CDS	NM_145686	33849	102501749	102503550	4
CDS	NM_145686	33849	102503699	102504240	7
CDS	NM_145686	33849	102504399	102505258	12
CDS	NM_145686	33849	102505397	102507628	5
CDS	NM_145687	29540	102314599	102314935	3
CDS	NM_145687	29540	102315000	102407182	5
CDS	NM_145687	29540	102407238	102440390	2
CDS	NM_145687	29540	102440515	102441781	4
CDS	NM_145687	29540	102441891	102445966	3
CDS	NM_145687	29540	102446056	102448183	5
CDS	NM_145687	29540	102448313	102450871	3
CDS	NM_145687	29540	102450925	102452362	3
CDS	NM_145687	29540	102452440	102456281	1
CDS	NM_145687	29540	102456456	102459071	1
CDS	NM_145687	29540	102459143	102460563	4
CDS	NM_145687	29540	102460773	102472439	5
CDS	NM_145687	29540	102472600	102475458	2
CDS	NM_145687	29540	102475544	102476198	2
CDS	NM_145687	29540	102476326	102481392	2
CDS	NM_145687	29540	102481498	102482890	1
CDS	NM_145687	29540	102483041	102483674	4
CDS	NM_145687	29540	102483771	102484491	2
CDS	NM_145687	29540	102483771	102486084	1
CDS	NM_145687	29540	102484499	102486084	2
CDS	NM_145687	29540	102486259	102486757	3
CDS	NM_145687	29540	102486877	102490109	4
CDS	NM_145687	29540	102488147	102490109	5
CDS	NM_145687	29540	102490226	102490544	4
CDS	NM_145687	29540	102490714	102493465	9
CDS	NM_145687	29540	102493608	102499013	6
CDS	NM_145687	29540	102499147	102501649	5
CDS	NM_145687	29540	102501749	102503550	4
CDS	NM_145687	29540	102503699	102504240	7
CDS	NM_145687	29540	102504399	102505258	12
CDS	NM_145687	29540	102505397	102507628	5
CDS	NM_145693	33506	11905859	11907889	9
CDS	NM_145693	33506	11907984	11911498	3
CDS	NM_145693	33506	11911805	11913746	5
CDS	NM_145693	33506	11913871	11919645	2
CDS	NM_145693	33506	11919771	11922327	6
CDS	NM_145693	33506	11922633	11923955	9
CDS	NM_145693	33506	11924048	11925012	6
CDS	NM_145693	33506	11925202	11927200	6
CDS	NM_145693	33506	11927293	11928513	4
CDS	NM_145693	33506	11928582	11932040	3
CDS	NM_145693	33506	11932132	11935534	10
CDS	NM_145693	33506	11935613	11943033	8
CDS	NM_145693	33506	11943159	11944549	5
CDS	NM_145693	33506	11944697	11945196	9
CDS	NM_145693	33506	11945282	11955214	2
CDS	NM_145693	33506	11955366	11959610	7
CDS	NM_145693	33506	11959724	11960537	8
CDS	NM_145693	33506	11959876	11960537	1
CDS	NM_145693	33506	11960640	11964758	5
CDS	NM_145739	25681	179188996	179192983	1
CDS	NM_145739	25681	179193105	179196279	2
CDS	NM_145739	25681	179196332	179197368	1
CDS	NM_145739	25681	179203821	179213951	2
CDS	NM_145739	25681	179204491	179213951	1
CDS	NM_145739	25681	179226542	179236853	1
CDS	NM_145739	25681	179238754	179247147	1
CDS	NM_145739	25681	179248004	179248766	1
CDS	NM_145739	25681	179253880	179255800	1
CDS	NM_145739	25681	179255944	179257139	1
CDS	NM_145739	25681	179257265	179259040	1
CDS	NM_145739	25681	179259162	179260178	2
CDS	NM_145810	36265	174228190	174228546	1
