readType	refseqid	row	juncpos5	juncpos3	num_CRC.41
intron	NM_001350062	20118	159992809	160005653	24
intron	NM_001350062	20118	159992809	160005656	4
intron	NM_001350062	20118	160005783	160006881	10
intron	NM_001350062	20118	160007067	160019794	21
intron	NM_001350062	20118	160082290	160082686	1
intron	NM_001350063	12550	159857701	159915190	13
intron	NM_001350063	12550	159954346	159992705	9
intron	NM_001350063	12550	160007067	160019794	21
intron	NM_001350063	12550	160082290	160082686	1
intron	NM_001350064	12549	159857701	159915190	13
intron	NM_001350064	12549	160082290	160082686	1
intron	NM_001350065	12548	159857701	159915190	13
intron	NM_001350065	12548	160082290	160082686	1
intron	NM_001350068	20117	153577100	153589045	6
intron	NM_001350854	23029	200648408	200640415	2
intron	NM_001350854	23029	200684295	200671982	3
intron	NM_001350855	23028	200648408	200640415	2
intron	NM_001350855	23028	200684295	200671982	3
intron	NM_001351368	43204	98291020	98292094	1
intron	NM_001351381	51617	25705665	25678363	35
intron	NM_001351381	51617	25851040	25830190	15
intron	NM_001351382	51616	25610158	25606758	6
intron	NM_001351382	51616	25705665	25678363	35
intron	NM_001351383	51988	25611071	25610247	1
intron	NM_001351383	51988	25705665	25678363	35
intron	NM_001351384	51987	25610158	25606758	6
intron	NM_001351384	51987	25611071	25610247	1
intron	NM_001351385	238	25610158	25606758	6
intron	NM_001351385	238	25705665	25678363	35
intron	NM_001351386	14411	25610158	25606758	6
intron	NM_001351386	14411	25705665	25678363	35
intron	NM_001351387	14410	25610158	25606758	6
intron	NM_001351387	14410	25705665	25678363	35
intron	NM_001351388	34798	25610158	25606758	6
intron	NM_001351388	34798	25611071	25610247	1
intron	NM_001351389	4703	25705665	25678363	35
intron	NM_001351390	4705	25610158	25606758	6
intron	NM_001351390	4705	25611071	25610247	1
intron	NM_001351390	4705	25705665	25678363	35
intron	NM_001351391	17323	25705665	25678363	35
intron	NM_001351392	17322	25610158	25606758	6
intron	NM_001351392	17322	25705665	25678363	35
intron	NM_001351392	17322	25851040	25830190	15
intron	NM_001351393	46246	25611071	25610247	1
intron	NM_001351393	46246	25705665	25678363	35
intron	NM_001351393	46246	25851040	25830190	15
intron	NM_001351394	17319	25610158	25606758	6
intron	NM_001351394	17319	25611071	25610247	1
intron	NM_001351394	17319	25650404	25611230	9
intron	NM_001351429	23647	99172154	99175926	2
intron	NM_001351429	23647	99172271	99175926	8
intron	NM_001351447	23645	102804385	102805536	2
intron	NM_001351447	23645	102805770	102808385	1
intron	NM_001351447	23645	102818175	102828560	3
intron	NM_001351448	23644	102804385	102805536	2
intron	NM_001351448	23644	102805770	102808385	1
intron	NM_001351448	23644	102818175	102828560	3
intron	NM_001351449	60592	102805770	102808385	1
intron	NM_001351450	60591	102805770	102808385	1
intron	NM_001351483	36605	40655613	40404995	52
intron	NM_001351484	18546	40655613	40404995	52
intron	NM_001351485	56079	40655613	40404995	52
intron	NM_001351487	59706	40655613	40404995	52
intron	NM_001351488	59705	40655613	40404995	52
intron	NM_001351489	30203	40655613	40404995	52
intron	NM_001351490	30202	40655613	40404995	52
intron	NM_001351491	29906	40655613	40404995	52
intron	NM_001351492	29905	40655613	40404995	52
intron	NM_001351508	8349	70442503	70441626	11
intron	NM_001351508	8349	70442503	70442365	1
intron	NM_001351508	8349	70456191	70455594	3
intron	NM_001351509	8348	70442503	70442365	1
intron	NM_001351509	8348	70456191	70455594	3
intron	NM_001351509	8348	70456396	70456223	17
intron	NM_001351510	46631	70442503	70441626	11
intron	NM_001351510	46631	70442503	70442365	1
intron	NM_001351510	46631	70456191	70455594	3
intron	NM_001351510	46631	70456396	70456223	17
intron	NM_001351511	30516	70442503	70442365	1
intron	NM_001351511	30516	70456191	70455594	3
intron	NM_001351512	30515	70442503	70442365	1
intron	NM_001351512	30515	70456191	70455594	3
intron	NM_001351512	30515	70456396	70456223	17
intron	NM_001351513	30514	70442503	70442365	1
intron	NM_001351513	30514	70456191	70455594	3
intron	NM_001351513	30514	70456396	70456223	17
intron	NM_001351514	17371	70442503	70442365	1
intron	NM_001351514	17371	70456191	70455594	3
intron	NM_001351514	17371	70456396	70456223	17
intron	NM_001351514	17371	70475537	70463307	20
intron	NM_001351515	17370	70442503	70442365	1
intron	NM_001351515	17370	70456396	70456223	17
intron	NM_001351516	21025	70456191	70455594	3
intron	NM_001351517	52366	70442503	70441626	11
intron	NM_001351517	52366	70442503	70442365	1
intron	NM_001351518	5166	70456191	70455594	3
intron	NM_001351519	5165	70456191	70455594	3
intron	NM_001351521	57953	70456191	70455594	3
intron	NM_001351521	57953	70456396	70456223	17
intron	NM_001351522	57952	70456191	70455594	3
intron	NM_001351523	57951	70456191	70455594	3
intron	NM_001351523	57951	70456396	70456223	17
intron	NM_001351523	57951	70475537	70463307	20
intron	NM_001351524	16530	70442503	70442365	1
intron	NM_001351524	16530	70456191	70455594	3
intron	NM_001351525	54653	70442503	70442365	1
intron	NM_001351525	54653	70456191	70455594	3
intron	NM_001351525	54653	70456396	70456223	17
intron	NM_001351545	41748	109403371	109404488	3
intron	NM_001351548	30409	109403371	109404488	3
intron	NM_001351549	30408	109463386	109473250	6
intron	NM_001351551	30406	109463386	109473250	6
intron	NM_001351553	20922	109473426	109489907	8
intron	NM_001351554	3481	109473426	109489907	8
intron	NM_001351555	559	109473426	109489907	8
intron	NM_001351557	57869	109403371	109404488	3
intron	NM_001351557	57869	109432561	109455641	6
intron	NM_001351557	57869	109473426	109489907	8
intron	NM_001351557	57869	109473426	109492544	10
intron	NM_001351559	58062	109432561	109455641	6
intron	NM_001351559	58062	109455757	109463194	8
intron	NM_001351559	58062	109463386	109473250	6
intron	NM_001351561	58061	109403371	109404488	3
intron	NM_001351561	58061	109432561	109455641	6
intron	NM_001351561	58061	109455757	109463194	8
intron	NM_001351561	58061	109463386	109473250	6
intron	NM_001351590	22116	202005162	202006097	28
intron	NM_001351590	22116	202014558	202018860	2
intron	NM_001351593	13209	201981204	201994452	90
intron	NM_001351593	13209	201983624	201994452	6
intron	NM_001351593	13209	202005162	202006097	28
intron	NM_001351593	13209	202014558	202018860	2
intron	NM_001351593	13209	202025665	202027719	4
intron	NM_001351594	13208	202005162	202006097	28
intron	NM_001351594	13208	202014558	202018860	2
intron	NM_001351594	13208	202025665	202027719	4
intron	NM_001352432	38249	120124636	120125135	16
intron	NM_001352432	38249	120124636	120125140	4
intron	NM_001352432	38249	120124666	120125140	2
intron	NM_001352676	27223	203777047	203777757	1
intron	NM_001352676	27223	203807690	203817282	9
intron	NM_001352676	27223	203817402	203818728	4
intron	NM_001352677	27349	203777047	203777757	1
intron	NM_001352677	27349	203782766	203806583	18
intron	NM_001352677	27349	203846408	203846795	3
intron	NM_001352678	27348	203777047	203777757	1
intron	NM_001352678	27348	203820481	203825960	2
intron	NM_001352679	27347	203777047	203777757	1
intron	NM_001352679	27347	203807690	203817282	9
intron	NM_001352679	27347	203817402	203818728	4
intron	NM_001352681	41995	677289	676238	1
intron	NM_001352757	3660	232100094	232104656	3
intron	NM_001352758	64634	232063655	232070911	3
intron	NM_001352758	64634	232100094	232104656	3
intron	NM_001352759	20701	232160966	232196505	24
intron	NM_001352824	32521	242681989	242683037	5
intron	NM_001352824	32521	242684292	242688280	4
intron	NM_001352824	32521	242689709	242694460	2
intron	NM_001352824	32521	242690803	242694046	1
intron	NM_001352824	32521	242694161	242694460	1
intron	NM_001352824	32521	242695429	242698488	1
intron	NM_001352892	60196	231264957	231265670	8
intron	NM_001352894	13459	231192016	231193472	2
intron	NM_001352894	13459	231264957	231265670	8
intron	NM_001352917	34536	20482708	20463235	5
intron	NM_001352917	34536	20527071	20526146	1
intron	NM_001352917	34536	20550358	20533260	5
intron	NM_001352918	33407	20482708	20463235	5
intron	NM_001352918	33407	20527071	20526146	1
intron	NM_001352918	33407	20550358	20533260	5
intron	NM_001352919	33406	20482708	20463235	5
intron	NM_001352919	33406	20527071	20526146	1
intron	NM_001352919	33406	20550358	20533260	5
intron	NM_001352920	33405	20482708	20463235	5
intron	NM_001352920	33405	20482708	20478580	32
intron	NM_001352920	33405	20527071	20526146	1
intron	NM_001352920	33405	20550358	20533260	5
intron	NM_001352923	31376	20482708	20463235	5
intron	NM_001352923	31376	20482708	20478580	32
intron	NM_001352923	31376	20527071	20526146	1
intron	NM_001352923	31376	20550358	20533260	5
intron	NM_001352925	28851	20482708	20463235	5
intron	NM_001352925	28851	20482708	20478580	32
intron	NM_001352925	28851	20527071	20526146	1
intron	NM_001352925	28851	20550358	20533260	5
intron	NM_001352926	9924	20482708	20463235	5
intron	NM_001352926	9924	20482708	20478580	32
intron	NM_001352926	9924	20527071	20526146	1
intron	NM_001352926	9924	20550358	20533260	5
intron	NM_001352927	31317	20482708	20463235	5
intron	NM_001352927	31317	20482708	20478580	32
intron	NM_001352927	31317	20527071	20526146	1
intron	NM_001352927	31317	20550358	20533260	5
intron	NM_001352928	33473	20482708	20463235	5
intron	NM_001352928	33473	20482708	20478580	32
intron	NM_001352928	33473	20527071	20526146	1
intron	NM_001352928	33473	20550358	20533260	5
intron	NM_001352929	62181	20482708	20463235	5
intron	NM_001352929	62181	20482708	20478580	32
intron	NM_001352929	62181	20550358	20533260	5
intron	NM_001352930	14958	20482708	20463235	5
intron	NM_001352930	14958	20511997	20511424	1
intron	NM_001352930	14958	20527071	20526146	1
intron	NM_001352930	14958	20550358	20533260	5
intron	NM_001353339	22339	197511228	197515163	2
intron	NM_001353339	22339	197521577	197521682	1
intron	NM_001353494	18748	190528680	190530102	38
intron	NM_001353497	3066	190526336	190528627	28
intron	NM_001353498	3065	190526336	190528627	28
intron	NM_001353968	59877	74056123	74056532	1
intron	NM_001353969	59876	74056123	74056532	1
intron	NM_001353971	15197	74056123	74056532	1
intron	NM_001353972	15198	74056123	74056532	1
intron	NM_001353972	15198	74056123	74057972	24
intron	NM_001353972	15198	74056197	74057972	1
intron	NM_001353972	15198	74056637	74057972	4
intron	NM_001354024	45866	241452219	241451418	1
intron	NM_001354025	17392	241452219	241451418	1
intron	NM_001354044	48127	63711738	63691835	5
intron	NM_001354045	48126	63711738	63691835	5
intron	NM_001354158	47008	223725976	223752548	168
intron	NM_001354158	47008	223726460	223752548	6
intron	NM_001354159	47007	223725976	223752548	168
intron	NM_001354159	47007	223726460	223752548	6
intron	NM_001354159	47007	223752606	223765392	52
intron	NM_001354199	64568	136403097	136409300	8
intron	NM_001354212	12087	63182795	63191155	3
intron	NM_001354213	7881	63182795	63191155	3
intron	NM_001354214	12086	63182795	63191155	3
intron	NM_001354215	61215	63182795	63191155	3
intron	NM_001354215	61215	63182795	63206323	24
intron	NM_001354216	64653	63182795	63191155	3
intron	NM_001354216	64653	63182795	63206323	24
intron	NM_001354217	29835	63182795	63191155	3
intron	NM_001354217	29835	63206470	63215066	15
intron	NM_001354218	57034	63182795	63191155	3
intron	NM_001354218	57034	63206470	63215066	15
intron	NM_001354219	22159	63182795	63191155	3
intron	NM_001354219	22159	63182795	63206323	24
intron	NM_001354219	22159	63206470	63215066	15
intron	NM_001354220	22158	63182795	63191155	3
intron	NM_001354220	22158	63182795	63206323	24
intron	NM_001354220	22158	63206470	63215066	15
intron	NM_001354221	20372	63182795	63191155	3
intron	NM_001354222	53223	63182795	63191155	3
intron	NM_001354222	53223	63206470	63215066	15
intron	NM_001354223	15065	86079983	86078826	1
intron	NM_001354224	15064	86079983	86078826	1
intron	NM_001354226	19157	86079983	86078826	1
intron	NM_001354227	19156	86079983	86078826	1
intron	NM_001354229	62534	86079983	86078826	1
intron	NM_001354238	15637	86079983	86078826	1
intron	NM_001354352	57710	144899449	144765102	81
intron	NM_001354353	34861	144714762	144710410	5
intron	NM_001354353	34861	144728220	144714906	12
intron	NM_001354353	34861	144899449	144765102	81
intron	NM_001354360	35976	144728220	144714906	12
intron	NM_001354362	54293	144899449	144765102	81
intron	NM_001354405	55915	114384977	114386127	2
intron	NM_001354407	33217	114384977	114386127	2
intron	NM_001354410	17544	114398582	114398930	15
intron	NM_001354416	51591	114398582	114398930	15
intron	NM_001354417	10207	114384977	114386127	2
intron	NM_001354418	51968	114384977	114386127	2
intron	NM_001354418	51968	114391809	114392628	11
intron	NM_001354418	51968	114392707	114398471	6
intron	NM_001354419	7798	114391809	114392628	11
intron	NM_001354419	7798	114392707	114398471	6
intron	NM_001354421	52277	114384977	114386127	2
intron	NM_001354421	52277	114391809	114392628	11
intron	NM_001354421	52277	114392707	114398471	6
intron	NM_001354423	7799	114391809	114392628	11
intron	NM_001354423	7799	114392707	114398471	6
intron	NM_001354424	27734	114384977	114386127	2
intron	NM_001354424	27734	114391809	114392628	11
intron	NM_001354424	27734	114392707	114398471	6
intron	NM_001354424	27734	114398582	114398930	15
intron	NM_001354425	7598	114384977	114386127	2
intron	NM_001354426	7800	114384977	114386127	2
intron	NM_001354426	7800	114390521	114391730	7
intron	NM_001354427	24953	114384977	114386127	2
intron	NM_001354427	24953	114391809	114392628	11
intron	NM_001354428	54509	114384977	114386127	2
intron	NM_001354428	54509	114391809	114392628	11
intron	NM_001354428	54509	114398582	114398930	15
intron	NM_001354431	7891	153520652	153520493	4
intron	NM_001354431	7891	153535866	153535623	10
intron	NM_001354587	13591	97915910	97916511	2
intron	NM_001430	41219	46525076	46552979	6
intron	NM_001450	58397	106002818	105992604	3
intron	NM_001450	58397	106015299	106013154	2
intron	NM_001450	58397	106015427	106013154	4
intron	NM_001521	36787	27579606	27579161	1
intron	NM_001689	15125	176043785	176043150	1
intron	NM_001689	15125	176046384	176046211	1
intron	NM_001743	17561	47403580	47399598	2
intron	NM_001747	35826	85625143	85623133	2
intron	NM_001862	35823	98262652	98262980	1
intron	NM_001862	35823	98262854	98263477	1
intron	NM_001959	42282	207025434	207025457	1
intron	NM_001959	42282	207025434	207025611	2
intron	NM_001959	42282	207026196	207026738	1
intron	NM_001959	42282	207026828	207027054	56
intron	NM_002056	42284	69610056	69603173	3
intron	NM_002056	42284	69614197	69610139	2
intron	NM_002149	28696	10443303	10527884	18
intron	NM_002149	28696	10537046	10548688	15
intron	NM_002158	51149	48560108	48560601	1
intron	NM_002349	50119	160664960	160664663	4
intron	NM_002349	50119	160761100	160760116	1
intron	NM_002354	19965	47604216	47604421	1
intron	NM_002410	8335	135119979	135132667	4
intron	NM_002437	44492	27539945	27539053	1
intron	NM_002437	44492	27545315	27540040	2
intron	NM_002437	44492	27545315	27540101	2
intron	NM_002453	34305	55494705	55493654	1
intron	NM_002491	322	201936782	201937002	5
intron	NM_002491	322	201936782	201937062	3
intron	NM_002518	47642	101518064	101518193	1
intron	NM_002518	47642	101598839	101599075	1
intron	NM_002552	46084	148695715	148694584	2
intron	NM_002580	38174	79385777	79385628	1
intron	NM_002580	38174	79386456	79386309	1
intron	NM_002610	20967	173427019	173427469	1
intron	NM_002610	20967	173427019	173428780	1
intron	NM_002618	11452	61244986	61245319	2
intron	NM_002618	11452	61244986	61245324	2
intron	NM_002643	15273	46819614	46815318	2
intron	NM_002664	32724	68613818	68614927	1
intron	NM_002709	60714	28946095	29008153	8
intron	NM_002712	30560	242097277	242097881	1
intron	NM_002712	30560	242105856	242106460	10
intron	NM_002807	10979	231926024	231926941	1
intron	NM_002823	12613	232576129	232576337	1
intron	NM_002823	12613	232576129	232576597	159
intron	NM_002830	28650	120634941	120635019	2
intron	NM_002830	28650	120672818	120674199	1
intron	NM_002881	50656	121010556	121036191	96
intron	NM_002897	52192	161141286	161138815	2
intron	NM_002954	21192	55462098	55462546	1
intron	NM_002954	21192	55462098	55462549	1
intron	NM_002997	48909	20424563	20423039	1
intron	NM_003096	62183	70520423	70518441	2
intron	NM_003203	47052	75933649	75929573	2
intron	NM_003400	30818	61749746	61747610	1
intron	NM_003400	30818	61764697	61761813	1
intron	NM_003494	17769	71840540	71847677	2
intron	NM_003581	7919	106471745	106477360	2
intron	NM_003590	56851	225422376	225421161	1
