contig	strand	refseqid	row	Gblock_id	transc_start	transc_end	exon_starts	exon_ends
chr2	-	NM_016079	6172	NM_016079:6172:7	86756340	86756520	86756340	86756520
chr2	-	NM_016079	6172	NM_016079:6172:8	86737602	86756340	86737602	86756340
chr2	-	NM_016079	6172	NM_016079:6172:9	86737480	86737602	86737480	86737602
chr2	-	NM_016079	6172	NM_016079:6172:10	86734716	86737480	86734716	86737480
chr2	-	NM_016079	6172	NM_016079:6172:11	86734601	86734716	86734601	86734716
chr2	-	NM_016079	6172	NM_016079:6172:12	86733072	86734601	86733072	86734601
chr2	-	NM_016079	6172	NM_016079:6172:13	86732926	86733072	86732926	86733072
chr2	-	NM_016079	6172	NM_016079:6172:14	86730552	86732926	86730552	86732926
chr2	-	NM_016115	43538	NM_016115:43538:1	54013957	54014146	54013957	54014146
chr2	-	NM_016115	43538	NM_016115:43538:2	53992722	54013957	53992722	54013957
chr2	-	NM_016115	43538	NM_016115:43538:3	53992709	53992722	53992709	53992722
chr2	-	NM_016115	43538	NM_016115:43538:4	53992513	53992709	53992513	53992709
chr2	-	NM_016115	43538	NM_016115:43538:5	53978078	53992513	53978078	53992513
chr2	-	NM_016115	43538	NM_016115:43538:6	53977919	53978078	53977919	53978078
chr2	-	NM_016115	43538	NM_016115:43538:7	53956707	53977919	53956707	53977919
chr2	-	NM_016115	43538	NM_016115:43538:8	53956594	53956707	53956594	53956707
chr2	-	NM_016115	43538	NM_016115:43538:9	53955984	53956594	53955984	53956594
chr2	-	NM_016115	43538	NM_016115:43538:10	53955848	53955984	53955848	53955984
chr2	-	NM_016115	43538	NM_016115:43538:11	53943880	53955848	53943880	53955848
chr2	-	NM_016115	43538	NM_016115:43538:12	53943702	53943880	53943702	53943880
chr2	-	NM_016115	43538	NM_016115:43538:13	53941718	53943702	53941718	53943702
chr2	-	NM_016115	43538	NM_016115:43538:14	53941520	53941718	53941520	53941718
chr2	-	NM_016115	43538	NM_016115:43538:15	53927665	53941520	53927665	53941520
chr2	-	NM_016115	43538	NM_016115:43538:16	53927407	53927665	53927407	53927665
chr2	-	NM_016115	43538	NM_016115:43538:17	53921151	53927407	53921151	53927407
chr2	-	NM_016115	43538	NM_016115:43538:18	53921020	53921151	53921020	53921151
chr2	-	NM_016115	43538	NM_016115:43538:19	53897827	53921020	53897827	53921020
chr2	-	NM_016115	43538	NM_016115:43538:20	53897639	53897827	53897639	53897827
chr2	-	NM_016115	43538	NM_016115:43538:21	53897116	53897639	53897116	53897639
chr2	-	NM_016466	40422	NM_016466:40422:1	97527631	97529418	97527631	97529418
chr2	-	NM_016466	40422	NM_016466:40422:2	97527473	97527631	97527473	97527631
chr2	-	NM_016466	40422	NM_016466:40422:3	97527386	97527473	97527386	97527473
chr2	-	NM_016466	40422	NM_016466:40422:4	97527315	97527386	97527315	97527386
chr2	-	NM_016466	40422	NM_016466:40422:5	97527192	97527315	97527192	97527315
chr2	-	NM_016466	40422	NM_016466:40422:6	97523756	97527192	97523756	97527192
chr2	-	NM_016466	40422	NM_016466:40422:7	97523724	97523756	97523724	97523756
chr2	-	NM_016466	40422	NM_016466:40422:8	97523624	97523724	97523624	97523724
chr2	-	NM_016466	40422	NM_016466:40422:9	97520178	97523624	97520178	97523624
chr2	-	NM_016466	40422	NM_016466:40422:10	97520074	97520178	97520074	97520178
chr2	-	NM_016466	40422	NM_016466:40422:11	97519341	97520074	97519341	97520074
chr2	-	NM_016466	40422	NM_016466:40422:12	97519137	97519341	97519137	97519341
chr2	-	NM_016466	40422	NM_016466:40422:13	97514181	97519137	97514181	97519137
chr2	-	NM_016466	40422	NM_016466:40422:14	97514037	97514181	97514037	97514181
chr2	-	NM_016466	40422	NM_016466:40422:15	97513723	97514037	97513723	97514037
chr2	-	NM_016467	17853	NM_016467:17853:1	190648994	190649097	190648994	190649097
chr2	-	NM_016467	17853	NM_016467:17853:2	190647849	190648994	190647849	190648994
chr2	-	NM_016467	17853	NM_016467:17853:3	190647739	190647849	190647739	190647849
chr2	-	NM_016467	17853	NM_016467:17853:4	190647328	190647739	190647328	190647739
chr2	-	NM_016467	17853	NM_016467:17853:5	190647321	190647328	190647321	190647328
chr2	-	NM_016467	17853	NM_016467:17853:6	190647147	190647321	190647147	190647321
chr2	-	NM_016467	17853	NM_016467:17853:7	190640442	190647147	190640442	190647147
chr2	-	NM_016467	17853	NM_016467:17853:8	190640290	190640442	190640290	190640442
chr2	-	NM_016467	17853	NM_016467:17853:9	190636628	190640290	190636628	190640290
chr2	-	NM_016467	17853	NM_016467:17853:10	190636492	190636628	190636492	190636628
chr2	-	NM_016467	17853	NM_016467:17853:11	190634992	190636492	190634992	190636492
chr2	-	NM_016516	44637	NM_016516:44637:1	64246071	64246214	64246071	64246214
chr2	-	NM_016516	44637	NM_016516:44637:2	64211153	64246071	64211153	64246071
chr2	-	NM_016516	44637	NM_016516:44637:3	64211133	64211153	64211133	64211153
chr2	-	NM_016516	44637	NM_016516:44637:4	64210997	64211133	64210997	64211133
chr2	-	NM_016516	44637	NM_016516:44637:5	64209021	64210997	64209021	64210997
chr2	-	NM_016516	44637	NM_016516:44637:6	64208985	64209021	64208985	64209021
chr2	-	NM_016516	44637	NM_016516:44637:7	64208779	64208985	64208779	64208985
chr2	-	NM_016516	44637	NM_016516:44637:8	64199378	64208779	64199378	64208779
chr2	-	NM_016516	44637	NM_016516:44637:9	64199299	64199378	64199299	64199378
chr2	-	NM_016516	44637	NM_016516:44637:10	64196125	64199299	64196125	64199299
chr2	-	NM_016516	44637	NM_016516:44637:11	64196090	64196125	64196090	64196125
chr2	-	NM_016516	44637	NM_016516:44637:12	64193100	64196090	64193100	64196090
chr2	-	NM_016516	44637	NM_016516:44637:13	64192968	64193100	64192968	64193100
chr2	-	NM_016516	44637	NM_016516:44637:14	64189577	64192968	64189577	64192968
chr2	-	NM_016516	44637	NM_016516:44637:15	64189191	64189577	64189191	64189577
chr2	-	NM_016516	44637	NM_016516:44637:16	64176297	64189191	64176297	64189191
chr2	-	NM_016516	44637	NM_016516:44637:17	64176170	64176297	64176170	64176297
chr2	-	NM_016516	44637	NM_016516:44637:18	64174624	64176170	64174624	64176170
chr2	-	NM_016516	44637	NM_016516:44637:19	64174516	64174624	64174516	64174624
chr2	-	NM_016516	44637	NM_016516:44637:20	64171789	64174516	64171789	64174516
chr2	-	NM_016516	44637	NM_016516:44637:21	64171733	64171789	64171733	64171789
chr2	-	NM_016516	44637	NM_016516:44637:22	64169695	64171733	64169695	64171733
chr2	-	NM_016516	44637	NM_016516:44637:23	64169598	64169695	64169598	64169695
chr2	-	NM_016516	44637	NM_016516:44637:24	64161147	64169598	64161147	64169598
chr2	-	NM_016516	44637	NM_016516:44637:25	64160806	64161147	64160806	64161147
chr2	-	NM_016516	44637	NM_016516:44637:26	64148469	64160806	64148469	64160806
chr2	-	NM_016516	44637	NM_016516:44637:27	64148339	64148469	64148339	64148469
chr2	-	NM_016516	44637	NM_016516:44637:28	64147761	64148339	64147761	64148339
chr2	-	NM_016516	44637	NM_016516:44637:29	64147579	64147761	64147579	64147761
chr2	-	NM_016516	44637	NM_016516:44637:30	64147129	64147579	64147129	64147579
chr2	-	NM_016516	44637	NM_016516:44637:31	64147016	64147129	64147016	64147129
chr2	-	NM_016516	44637	NM_016516:44637:32	64144097	64147016	64144097	64147016
chr2	-	NM_016516	44637	NM_016516:44637:33	64144033	64144097	64144033	64144097
chr2	-	NM_016516	44637	NM_016516:44637:34	64141421	64144033	64141421	64144033
chr2	-	NM_016516	44637	NM_016516:44637:35	64141315	64141421	64141315	64141421
chr2	-	NM_016516	44637	NM_016516:44637:36	64140444	64141315	64140444	64141315
chr2	-	NM_016516	44637	NM_016516:44637:37	64140356	64140444	64140356	64140444
chr2	-	NM_016516	44637	NM_016516:44637:38	64139795	64140356	64139795	64140356
chr2	-	NM_016516	44637	NM_016516:44637:39	64139673	64139795	64139673	64139795
chr2	-	NM_016516	44637	NM_016516:44637:40	64139559	64139673	64139559	64139673
chr2	-	NM_016516	44637	NM_016516:44637:41	64139478	64139559	64139478	64139559
chr2	-	NM_016516	44637	NM_016516:44637:42	64126715	64139478	64126715	64139478
chr2	-	NM_016516	44637	NM_016516:44637:43	64126607	64126715	64126607	64126715
chr2	-	NM_016516	44637	NM_016516:44637:44	64124724	64126607	64124724	64126607
chr2	-	NM_016516	44637	NM_016516:44637:45	64124629	64124724	64124629	64124724
chr2	-	NM_016516	44637	NM_016516:44637:46	64120669	64124629	64120669	64124629
chr2	-	NM_016516	44637	NM_016516:44637:47	64120563	64120669	64120563	64120669
chr2	-	NM_016516	44637	NM_016516:44637:48	64119666	64120563	64119666	64120563
chr2	-	NM_016544	43536	NM_016544:43536:1	25194773	25194963	25194773	25194963
chr2	-	NM_016544	43536	NM_016544:43536:2	25194686	25194773	25194686	25194773
chr2	-	NM_016544	43536	NM_016544:43536:3	25190162	25194686	25190162	25194686
chr2	-	NM_016544	43536	NM_016544:43536:4	25190079	25190162	25190079	25190162
chr2	-	NM_016544	43536	NM_016544:43536:5	25186343	25190079	25186343	25190079
chr2	-	NM_016544	43536	NM_016544:43536:6	25186273	25186343	25186273	25186343
chr2	-	NM_016544	43536	NM_016544:43536:7	25180843	25186273	25180843	25186273
chr2	-	NM_016544	43536	NM_016544:43536:8	25180678	25180843	25180678	25180843
chr2	-	NM_016544	43536	NM_016544:43536:9	25180034	25180678	25180034	25180678
chr2	-	NM_016544	43536	NM_016544:43536:10	25179911	25180034	25179911	25180034
chr2	-	NM_016544	43536	NM_016544:43536:11	25174423	25179911	25174423	25179911
chr2	-	NM_016544	43536	NM_016544:43536:12	25174262	25174423	25174262	25174423
chr2	-	NM_016544	43536	NM_016544:43536:13	25170617	25174262	25170617	25174262
chr2	-	NM_016544	43536	NM_016544:43536:14	25170484	25170617	25170484	25170617
chr2	-	NM_016544	43536	NM_016544:43536:15	25166504	25170484	25166504	25170484
chr2	-	NM_016618	4883	NM_016618:4883:1	88355144	88355320	88355144	88355320
chr2	-	NM_016618	4883	NM_016618:4883:2	88336570	88355144	88336570	88355144
chr2	-	NM_016618	4883	NM_016618:4883:3	88336461	88336570	88336461	88336570
chr2	-	NM_016618	4883	NM_016618:4883:4	88333811	88336461	88333811	88336461
chr2	-	NM_016618	4883	NM_016618:4883:5	88333750	88333811	88333750	88333811
chr2	-	NM_016618	4883	NM_016618:4883:6	88333652	88333750	88333652	88333750
chr2	-	NM_016618	4883	NM_016618:4883:7	88328104	88333652	88328104	88333652
chr2	-	NM_016618	4883	NM_016618:4883:8	88328082	88328104	88328082	88328104
chr2	-	NM_016618	4883	NM_016618:4883:9	88327302	88328082	88327302	88328082
chr2	-	NM_016618	4883	NM_016618:4883:10	88326721	88327302	88326721	88327302
chr2	-	NM_016836	49132	NM_016836:49132:1	161349874	161350318	161349874	161350318
chr2	-	NM_016836	49132	NM_016836:49132:2	161349799	161349874	161349799	161349874
chr2	-	NM_016836	49132	NM_016836:49132:3	161223902	161349799	161223902	161349799
chr2	-	NM_016836	49132	NM_016836:49132:4	161223726	161223902	161223726	161223902
chr2	-	NM_016836	49132	NM_016836:49132:5	161174738	161223726	161174738	161223726
chr2	-	NM_016836	49132	NM_016836:49132:6	161174679	161174738	161174679	161174738
chr2	-	NM_016836	49132	NM_016836:49132:7	161169758	161174679	161169758	161174679
chr2	-	NM_016836	49132	NM_016836:49132:8	161169666	161169758	161169666	161169758
chr2	-	NM_016836	49132	NM_016836:49132:9	161159998	161169666	161159998	161169666
chr2	-	NM_016836	49132	NM_016836:49132:10	161159840	161159998	161159840	161159998
chr2	-	NM_016836	49132	NM_016836:49132:11	161157241	161159840	161157241	161159840
chr2	-	NM_016836	49132	NM_016836:49132:12	161157161	161157241	161157161	161157241
chr2	-	NM_016836	49132	NM_016836:49132:13	161143595	161157161	161143595	161157161
chr2	-	NM_016836	49132	NM_016836:49132:14	161143488	161143595	161143488	161143595
chr2	-	NM_016836	49132	NM_016836:49132:15	161143479	161143488	161143479	161143488
chr2	-	NM_016836	49132	NM_016836:49132:16	161141555	161143479	161141555	161143479
chr2	-	NM_016836	49132	NM_016836:49132:17	161141505	161141555	161141505	161141555
chr2	-	NM_016836	49132	NM_016836:49132:18	161141379	161141505	161141379	161141505
chr2	-	NM_016836	49132	NM_016836:49132:19	161141285	161141379	161141285	161141379
chr2	-	NM_016836	49132	NM_016836:49132:20	161138815	161141285	161138815	161141285
chr2	-	NM_016836	49132	NM_016836:49132:21	161137875	161138815	161137875	161138815
chr2	-	NM_016836	49132	NM_016836:49132:22	161137824	161137875	161137824	161137875
chr2	-	NM_016836	49132	NM_016836:49132:23	161135169	161137824	161135169	161137824
chr2	-	NM_016836	49132	NM_016836:49132:24	161135058	161135169	161135058	161135169
chr2	-	NM_016836	49132	NM_016836:49132:25	161133894	161135058	161133894	161135058
chr2	-	NM_016836	49132	NM_016836:49132:26	161133813	161133894	161133813	161133894
chr2	-	NM_016836	49132	NM_016836:49132:27	161132225	161133813	161132225	161133813
chr2	-	NM_016836	49132	NM_016836:49132:28	161132147	161132225	161132147	161132225
chr2	-	NM_016836	49132	NM_016836:49132:29	161132140	161132147	161132140	161132147
chr2	-	NM_016836	49132	NM_016836:49132:30	161131275	161132140	161131275	161132140
chr2	-	NM_016836	49132	NM_016836:49132:31	161128661	161131275	161128661	161131275
chr2	-	NM_017750	20727	NM_017750:20727:1	85581630	85581821	85581630	85581821
chr2	-	NM_017750	20727	NM_017750:20727:2	85581458	85581630	85581458	85581630
chr2	-	NM_017750	20727	NM_017750:20727:3	85578985	85581458	85578985	85581458
chr2	-	NM_017750	20727	NM_017750:20727:4	85578802	85578985	85578802	85578985
chr2	-	NM_017750	20727	NM_017750:20727:5	85578144	85578802	85578144	85578802
chr2	-	NM_017750	20727	NM_017750:20727:6	85577902	85578144	85577902	85578144
chr2	-	NM_017750	20727	NM_017750:20727:7	85577364	85577902	85577364	85577902
chr2	-	NM_017750	20727	NM_017750:20727:8	85577162	85577364	85577162	85577364
chr2	-	NM_017750	20727	NM_017750:20727:9	85576704	85577162	85576704	85577162
chr2	-	NM_017750	20727	NM_017750:20727:10	85576506	85576704	85576506	85576704
chr2	-	NM_017750	20727	NM_017750:20727:11	85573217	85576506	85573217	85576506
chr2	-	NM_017750	20727	NM_017750:20727:12	85573097	85573217	85573097	85573217
chr2	-	NM_017750	20727	NM_017750:20727:13	85571855	85573097	85571855	85573097
chr2	-	NM_017750	20727	NM_017750:20727:14	85571716	85571855	85571716	85571855
chr2	-	NM_017750	20727	NM_017750:20727:15	85571471	85571716	85571471	85571716
chr2	-	NM_017750	20727	NM_017750:20727:16	85571361	85571471	85571361	85571471
chr2	-	NM_017750	20727	NM_017750:20727:17	85571288	85571361	85571288	85571361
chr2	-	NM_017750	20727	NM_017750:20727:18	85571121	85571288	85571121	85571288
chr2	-	NM_017750	20727	NM_017750:20727:19	85570921	85571121	85570921	85571121
chr2	-	NM_017750	20727	NM_017750:20727:20	85570761	85570921	85570761	85570921
chr2	-	NM_017750	20727	NM_017750:20727:21	85570504	85570761	85570504	85570761
chr2	-	NM_017750	20727	NM_017750:20727:22	85570364	85570504	85570364	85570504
chr2	-	NM_017750	20727	NM_017750:20727:23	85569077	85570364	85569077	85570364
chr2	-	NM_017789	18795	NM_017789:18795:1	97535612	97535735	97535612	97535735
chr2	-	NM_017789	18795	NM_017789:18795:2	97534923	97535612	97534923	97535612
chr2	-	NM_017789	18795	NM_017789:18795:3	97533663	97534923	97533663	97534923
chr2	-	NM_017789	18795	NM_017789:18795:4	97533660	97533663	97533660	97533663
chr2	-	NM_017789	18795	NM_017789:18795:5	97533623	97533660	97533623	97533660
chr2	-	NM_017789	18795	NM_017789:18795:6	97533514	97533623	97533514	97533623
chr2	-	NM_017789	18795	NM_017789:18795:7	97532168	97533514	97532168	97533514
chr2	-	NM_017789	18795	NM_017789:18795:8	97532019	97532168	97532019	97532168
chr2	-	NM_017789	18795	NM_017789:18795:9	97531666	97532019	97531666	97532019
chr2	-	NM_017789	18795	NM_017789:18795:10	97531603	97531666	97531603	97531666
chr2	-	NM_017789	18795	NM_017789:18795:11	97531501	97531603	97531501	97531603
chr2	-	NM_017789	18795	NM_017789:18795:12	97531402	97531501	97531402	97531501
chr2	-	NM_017789	18795	NM_017789:18795:13	97531274	97531402	97531274	97531402
chr2	-	NM_017789	18795	NM_017789:18795:14	97531177	97531274	97531177	97531274
chr2	-	NM_017789	18795	NM_017789:18795:15	97531057	97531177	97531057	97531177
chr2	-	NM_017789	18795	NM_017789:18795:16	97530940	97531057	97530940	97531057
chr2	-	NM_017789	18795	NM_017789:18795:17	97530852	97530940	97530852	97530940
chr2	-	NM_017789	18795	NM_017789:18795:18	97530700	97530852	97530700	97530852
chr2	-	NM_017789	18795	NM_017789:18795:19	97530617	97530700	97530617	97530700
chr2	-	NM_017789	18795	NM_017789:18795:20	97530441	97530617	97530441	97530617
chr2	-	NM_017789	18795	NM_017789:18795:21	97530119	97530441	97530119	97530441
chr2	-	NM_017789	18795	NM_017789:18795:22	97529974	97530119	97529974	97530119
chr2	-	NM_017789	18795	NM_017789:18795:23	97529885	97529974	97529885	97529974
chr2	-	NM_017789	18795	NM_017789:18795:24	97529662	97529885	97529662	97529885
chr2	-	NM_017789	18795	NM_017789:18795:25	97529531	97529662	97529531	97529662
chr2	-	NM_017789	18795	NM_017789:18795:26	97529418	97529531	97529418	97529531
chr2	-	NM_017789	18795	NM_017789:18795:27	97527631	97529418	97527631	97529418
chr2	-	NM_017789	18795	NM_017789:18795:28	97527473	97527631	97527473	97527631
chr2	-	NM_017789	18795	NM_017789:18795:29	97527386	97527473	97527386	97527473
chr2	-	NM_017789	18795	NM_017789:18795:30	97527315	97527386	97527315	97527386
chr2	-	NM_017789	18795	NM_017789:18795:31	97527192	97527315	97527192	97527315
chr2	-	NM_017789	18795	NM_017789:18795:32	97526362	97527192	97526362	97527192
chr2	-	NM_017789	18795	NM_017789:18795:33	97525472	97526362	97525472	97526362
chr2	-	NM_017849	15417	NM_017849:15417:1	96931606	96931751	96931606	96931751
chr2	-	NM_017849	15417	NM_017849:15417:2	96931250	96931606	96931250	96931606
chr2	-	NM_017849	15417	NM_017849:15417:3	96931227	96931250	96931227	96931250
chr2	-	NM_017849	15417	NM_017849:15417:4	96931119	96931227	96931119	96931227
chr2	-	NM_017849	15417	NM_017849:15417:5	96930875	96931119	96930875	96931119
chr2	-	NM_017849	15417	NM_017849:15417:6	96920735	96930875	96920735	96930875
chr2	-	NM_017849	15417	NM_017849:15417:7	96920570	96920735	96920570	96920735
chr2	-	NM_017849	15417	NM_017849:15417:8	96919853	96920570	96919853	96920570
chr2	-	NM_017849	15417	NM_017849:15417:9	96919545	96919853	96919545	96919853
chr2	-	NM_017849	15417	NM_017849:15417:10	96915945	96919545	96915945	96919545
chr2	-	NM_017880	24473	NM_017880:24473:1	70418104	70418203	70418104	70418203
chr2	-	NM_017880	24473	NM_017880:24473:2	70410067	70418104	70410067	70418104
chr2	-	NM_017880	24473	NM_017880:24473:3	70409798	70410067	70409798	70410067
chr2	-	NM_017880	24473	NM_017880:24473:4	70409129	70409798	70409129	70409798
chr2	-	NM_017880	24473	NM_017880:24473:5	70409117	70409129	70409117	70409129
chr2	-	NM_017880	24473	NM_017880:24473:6	70408294	70409117	70408294	70409117
chr2	-	NM_017880	24473	NM_017880:24473:7	70406774	70408294	70406774	70408294
chr2	-	NM_017880	24473	NM_017880:24473:8	70406663	70406774	70406663	70406774
chr2	-	NM_017880	24473	NM_017880:24473:9	70402909	70406663	70402909	70406663
chr2	-	NM_017880	24473	NM_017880:24473:10	70402804	70402909	70402804	70402909
chr2	-	NM_017880	24473	NM_017880:24473:11	70396793	70402804	70396793	70402804
chr2	-	NM_017880	24473	NM_017880:24473:12	70396688	70396793	70396688	70396793
chr2	-	NM_017880	24473	NM_017880:24473:13	70392767	70396688	70392767	70396688
chr2	-	NM_017880	24473	NM_017880:24473:14	70392659	70392767	70392659	70392767
chr2	-	NM_017880	24473	NM_017880:24473:15	70392324	70392659	70392324	70392659
chr2	-	NM_017880	24473	NM_017880:24473:16	70392223	70392324	70392223	70392324
chr2	-	NM_017880	24473	NM_017880:24473:17	70387919	70392223	70387919	70392223
chr2	-	NM_017880	24473	NM_017880:24473:18	70387756	70387919	70387756	70387919
chr2	-	NM_017880	24473	NM_017880:24473:19	70379820	70387756	70379820	70387756
chr2	-	NM_017880	24473	NM_017880:24473:20	70377696	70379820	70377696	70379820
chr2	-	NM_017880	24473	NM_017880:24473:21	70377487	70377696	70377487	70377696
