readType	refseqid	row	juncpos5	juncpos3	num_NC.41	num_CRC.41	num_NC.42	num_CRC.42	gene_symbol	gene_id	contig	strand	gene_desc
CDS	NM_133259	48062	44116873	44115795	31	63	34	64	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44117362	44117015	0	0	0	1	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44121684	44117015	13	56	23	46	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44123773	44121768	13	27	27	31	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44126358	44121768	0	1	0	0	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44126358	44123847	19	60	25	40	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44126605	44126473	34	101	34	65	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44128459	44126744	21	56	22	37	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44132831	44128663	5	25	15	22	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44139571	44132919	19	63	12	23	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44145164	44139697	7	25	7	16	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44145395	44145272	21	52	18	22	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44152206	44145537	32	52	20	28	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44153032	44152296	19	46	13	27	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44161327	44153100	0	0	0	1	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44161329	44153100	17	38	10	20	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44161893	44161435	19	87	16	20	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44170826	44162017	6	27	4	8	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44172471	44171033	16	33	8	17	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44173252	44172556	9	26	8	11	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44174396	44173382	21	34	5	8	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44174870	44174509	14	44	14	11	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44175261	44174914	14	32	7	13	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44175551	44175338	16	29	5	3	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44176741	44175657	14	31	5	8	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44177712	44176798	19	35	6	10	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44184524	44177739	9	25	2	10	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44187680	44184590	8	23	4	11	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44190727	44187773	12	19	6	8	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44200746	44190845	9	20	4	1	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44200934	44200853	8	21	4	3	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44201289	44201039	10	28	4	3	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44201753	44201434	8	18	5	4	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44202230	44201897	8	25	1	6	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44203282	44202356	10	28	2	2	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44204133	44203368	7	15	4	2	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44204294	44204191	24	55	7	8	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44206965	44204415	18	32	5	6	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44209377	44207087	6	16	4	1	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44222913	44209573	1	0	0	0	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133259	48062	44222938	44209573	13	26	4	2	LRPPRC	10128	chr2	-	leucine rich pentatricopeptide repeat containing
CDS	NM_133478	14240	74449995	74448628	1	0	0	0	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74454084	74452122	2	0	0	1	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74454937	74454257	1	0	2	0	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74455632	74455005	0	0	1	0	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74463615	74462341	1	0	0	0	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74466462	74462341	1	0	0	0	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74469121	74466662	0	0	0	1	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74477470	74475613	2	0	0	0	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74479306	74477644	1	0	0	0	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74480101	74469179	0	0	1	0	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74481746	74480255	1	0	0	0	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74482902	74481833	1	0	0	0	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74492231	74491426	0	0	1	0	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74531616	74513029	0	0	1	0	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133478	14240	74542072	74531807	1	0	0	0	SLC4A5	57835	chr2	-	solute carrier family 4 member 5
CDS	NM_133637	63473	74749983	74749898	0	1	0	0	DQX1	165545	chr2	-	DEAQ-box RNA dependent ATPase 1
CDS	NM_134421	27333	10560261	10563109	4	21	6	19	HPCAL1	3241	chr2	+	hippocalcin like 1
CDS	NM_134421	27333	10563214	10566850	13	24	9	32	HPCAL1	3241	chr2	+	hippocalcin like 1
CDS	NM_134442	28860	208420473	208424950	15	18	6	4	CREB1	1385	chr2	+	cAMP responsive element binding protein 1
CDS	NM_134442	28860	208425096	208425843	1	3	2	1	CREB1	1385	chr2	+	cAMP responsive element binding protein 1
CDS	NM_134442	28860	208425096	208432187	9	10	2	5	CREB1	1385	chr2	+	cAMP responsive element binding protein 1
CDS	NM_134442	28860	208425884	208432187	5	4	4	2	CREB1	1385	chr2	+	cAMP responsive element binding protein 1
CDS	NM_134442	28860	208432287	208434903	9	13	5	4	CREB1	1385	chr2	+	cAMP responsive element binding protein 1
CDS	NM_134442	28860	208435045	208439996	11	6	7	10	CREB1	1385	chr2	+	cAMP responsive element binding protein 1
CDS	NM_134442	28860	208435045	208442229	1	0	0	0	CREB1	1385	chr2	+	cAMP responsive element binding protein 1
CDS	NM_134442	28860	208440178	208442229	6	7	6	6	CREB1	1385	chr2	+	cAMP responsive element binding protein 1
CDS	NM_134442	28860	208441417	208442229	0	1	0	0	CREB1	1385	chr2	+	cAMP responsive element binding protein 1
CDS	NM_134442	28860	208441948	208442229	0	1	1	0	CREB1	1385	chr2	+	cAMP responsive element binding protein 1
CDS	NM_134442	28860	208442379	208461638	7	11	6	8	CREB1	1385	chr2	+	cAMP responsive element binding protein 1
CDS	NM_134442	28860	208453972	208461638	1	0	0	0	CREB1	1385	chr2	+	cAMP responsive element binding protein 1
CDS	NM_138336	13552	241073350	241070505	27	48	83	50	COPS9	150678	chr2	-	COP9 signalosome subunit 9
CDS	NM_138336	13552	241075288	241073422	1	0	0	1	COPS9	150678	chr2	-	COP9 signalosome subunit 9
CDS	NM_138336	13552	241075639	241073422	12	15	9	15	COPS9	150678	chr2	-	COP9 signalosome subunit 9
CDS	NM_138370	46946	42275978	42280379	16	21	9	5	PKDCC	91461	chr2	+	protein kinase domain containing, cytoplasmic
CDS	NM_138370	46946	42275978	42281176	0	0	1	0	PKDCC	91461	chr2	+	protein kinase domain containing, cytoplasmic
CDS	NM_138370	46946	42280501	42281176	20	36	23	6	PKDCC	91461	chr2	+	protein kinase domain containing, cytoplasmic
CDS	NM_138370	46946	42281447	42282081	17	27	26	7	PKDCC	91461	chr2	+	protein kinase domain containing, cytoplasmic
CDS	NM_138370	46946	42282160	42282426	26	29	19	5	PKDCC	91461	chr2	+	protein kinase domain containing, cytoplasmic
CDS	NM_138370	46946	42282533	42284361	21	39	32	10	PKDCC	91461	chr2	+	protein kinase domain containing, cytoplasmic
CDS	NM_138370	46946	42284534	42284743	32	49	29	13	PKDCC	91461	chr2	+	protein kinase domain containing, cytoplasmic
CDS	NM_138402	35797	231192016	231193472	0	2	0	1	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231192016	231222520	0	0	1	4	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231193546	231222520	3	4	2	5	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231222682	231223679	3	5	1	9	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231223847	231226329	2	4	1	5	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231226412	231235623	8	4	0	9	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231235682	231236313	4	5	1	8	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231236366	231248225	5	7	7	7	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231248290	231249939	4	9	1	12	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231250019	231253274	0	3	0	2	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231253348	231254634	0	0	0	1	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231253348	231256802	0	1	0	0	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231254738	231256802	2	7	3	2	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231256944	231258129	5	4	1	6	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231258176	231261472	3	2	5	4	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231261513	231264842	0	4	5	6	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231264957	231265670	1	4	3	8	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231264957	231265697	0	0	0	1	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138402	35797	231266522	231267513	7	13	3	10	SP140L	93349	chr2	+	SP140 nuclear body protein like
CDS	NM_138458	9844	68361834	68358577	3	7	5	0	WDR92	116143	chr2	-	WD repeat domain 92
CDS	NM_138458	9844	68364431	68361931	1	5	3	2	WDR92	116143	chr2	-	WD repeat domain 92
CDS	NM_138458	9844	68365874	68364565	5	4	5	3	WDR92	116143	chr2	-	WD repeat domain 92
CDS	NM_138458	9844	68368826	68365989	4	4	3	2	WDR92	116143	chr2	-	WD repeat domain 92
CDS	NM_138458	9844	68371717	68368927	3	4	3	2	WDR92	116143	chr2	-	WD repeat domain 92
CDS	NM_138458	9844	68374599	68371847	0	3	3	2	WDR92	116143	chr2	-	WD repeat domain 92
CDS	NM_138458	9844	68384393	68374699	0	3	3	7	WDR92	116143	chr2	-	WD repeat domain 92
CDS	NM_138458	9844	68384506	68371847	0	1	0	0	WDR92	116143	chr2	-	WD repeat domain 92
CDS	NM_138458	9844	68384506	68374699	2	0	0	0	WDR92	116143	chr2	-	WD repeat domain 92
CDS	NM_138468	60403	203650641	203644371	5	1	1	0	ICA1L	130026	chr2	-	islet cell autoantigen 1 like
CDS	NM_138468	60403	203653553	203650730	1	0	0	0	ICA1L	130026	chr2	-	islet cell autoantigen 1 like
CDS	NM_138468	60403	203661613	203653810	2	0	0	0	ICA1L	130026	chr2	-	islet cell autoantigen 1 like
CDS	NM_138468	60403	203679425	203676512	3	0	1	0	ICA1L	130026	chr2	-	islet cell autoantigen 1 like
CDS	NM_138468	60403	203680634	203679507	1	0	0	1	ICA1L	130026	chr2	-	islet cell autoantigen 1 like
CDS	NM_138468	60403	203682141	203680732	1	1	0	0	ICA1L	130026	chr2	-	islet cell autoantigen 1 like
CDS	NM_138468	60403	203684424	203682266	5	0	3	0	ICA1L	130026	chr2	-	islet cell autoantigen 1 like
CDS	NM_138468	60403	203686081	203684622	3	0	0	0	ICA1L	130026	chr2	-	islet cell autoantigen 1 like
CDS	NM_138468	60403	203690418	203686204	0	1	1	0	ICA1L	130026	chr2	-	islet cell autoantigen 1 like
CDS	NM_138468	60403	203693571	203690490	1	0	1	0	ICA1L	130026	chr2	-	islet cell autoantigen 1 like
CDS	NM_138623	13076	111878765	111907621	0	0	0	2	BCL2L11	10018	chr2	+	BCL2 like 11
CDS	NM_138623	13076	111881446	111881627	0	1	0	1	BCL2L11	10018	chr2	+	BCL2 like 11
CDS	NM_138623	13076	111881716	111907621	1	1	0	2	BCL2L11	10018	chr2	+	BCL2 like 11
CDS	NM_138623	13076	111887824	111907621	0	0	0	1	BCL2L11	10018	chr2	+	BCL2 like 11
CDS	NM_138623	13076	111907724	111911357	1	0	0	0	BCL2L11	10018	chr2	+	BCL2 like 11
CDS	NM_138798	27485	99786013	99785933	9	11	5	15	MITD1	129531	chr2	-	microtubule interacting and trafficking domain containing 1
CDS	NM_138798	27485	99787000	99786073	14	4	5	13	MITD1	129531	chr2	-	microtubule interacting and trafficking domain containing 1
CDS	NM_138798	27485	99787802	99787115	1	0	0	0	MITD1	129531	chr2	-	microtubule interacting and trafficking domain containing 1
CDS	NM_138798	27485	99787806	99787115	17	19	14	23	MITD1	129531	chr2	-	microtubule interacting and trafficking domain containing 1
CDS	NM_138798	27485	99787973	99787115	0	1	0	0	MITD1	129531	chr2	-	microtubule interacting and trafficking domain containing 1
CDS	NM_138798	27485	99787973	99787892	11	10	3	18	MITD1	129531	chr2	-	microtubule interacting and trafficking domain containing 1
CDS	NM_138798	27485	99789877	99788109	1	3	2	2	MITD1	129531	chr2	-	microtubule interacting and trafficking domain containing 1
CDS	NM_138798	27485	99790378	99788109	8	4	2	10	MITD1	129531	chr2	-	microtubule interacting and trafficking domain containing 1
CDS	NM_138798	27485	99797170	99790479	0	0	1	0	MITD1	129531	chr2	-	microtubule interacting and trafficking domain containing 1
CDS	NM_138798	27485	99797294	99790479	6	4	5	8	MITD1	129531	chr2	-	microtubule interacting and trafficking domain containing 1
CDS	NM_138801	63594	38893493	38903054	5	51	4	12	GALM	130589	chr2	+	galactose mutarotase
CDS	NM_138801	63594	38903208	38908422	6	46	6	12	GALM	130589	chr2	+	galactose mutarotase
CDS	NM_138801	63594	38908628	38916955	10	81	3	17	GALM	130589	chr2	+	galactose mutarotase
CDS	NM_138801	63594	38917036	38956698	14	75	16	17	GALM	130589	chr2	+	galactose mutarotase
CDS	NM_138801	63594	38925578	38956698	1	1	0	0	GALM	130589	chr2	+	galactose mutarotase
CDS	NM_138801	63594	38956839	38958877	6	70	4	11	GALM	130589	chr2	+	galactose mutarotase
CDS	NM_138801	63594	38959051	38960630	9	64	9	12	GALM	130589	chr2	+	galactose mutarotase
CDS	NM_138803	9323	159195238	159170406	1	0	0	0	CCDC148	130940	chr2	-	coiled-coil domain containing 148
CDS	NM_138803	9323	159195502	159195419	1	0	0	3	CCDC148	130940	chr2	-	coiled-coil domain containing 148
CDS	NM_138803	9323	159197110	159196905	0	1	0	0	CCDC148	130940	chr2	-	coiled-coil domain containing 148
CDS	NM_138803	9323	159312927	159197192	0	0	0	1	CCDC148	130940	chr2	-	coiled-coil domain containing 148
CDS	NM_138995	63817	171508664	171509493	0	0	2	0	MYO3B	140469	chr2	+	myosin IIIB
CDS	NM_139072	22183	230231589	230223367	2	0	0	0	DNER	92737	chr2	-	delta/notch like EGF repeat containing
CDS	NM_139072	22183	230252981	230231835	2	2	0	0	DNER	92737	chr2	-	delta/notch like EGF repeat containing
CDS	NM_139072	22183	230271948	230253112	0	0	2	1	DNER	92737	chr2	-	delta/notch like EGF repeat containing
CDS	NM_139072	22183	230282824	230272061	1	0	0	0	DNER	92737	chr2	-	delta/notch like EGF repeat containing
CDS	NM_139072	22183	230312032	230282946	1	0	1	0	DNER	92737	chr2	-	delta/notch like EGF repeat containing
CDS	NM_139072	22183	230341856	230312256	0	0	0	1	DNER	92737	chr2	-	delta/notch like EGF repeat containing
CDS	NM_139072	22183	230377499	230341969	4	0	0	0	DNER	92737	chr2	-	delta/notch like EGF repeat containing
CDS	NM_139072	22183	230411663	230377652	1	1	0	0	DNER	92737	chr2	-	delta/notch like EGF repeat containing
CDS	NM_139072	22183	230451410	230450740	1	0	0	0	DNER	92737	chr2	-	delta/notch like EGF repeat containing
CDS	NM_139072	22183	230453110	230450740	2	0	0	0	DNER	92737	chr2	-	delta/notch like EGF repeat containing
CDS	NM_139072	22183	230456296	230453204	2	0	0	0	DNER	92737	chr2	-	delta/notch like EGF repeat containing
CDS	NM_139072	22183	230578864	230456604	3	0	0	0	DNER	92737	chr2	-	delta/notch like EGF repeat containing
CDS	NM_139158	6353	202698694	202700366	1	0	0	0	CDK15	65061	chr2	+	cyclin dependent kinase 15
CDS	NM_139158	6353	202700486	202712104	1	0	0	0	CDK15	65061	chr2	+	cyclin dependent kinase 15
CDS	NM_139158	6353	202737049	202744751	1	0	0	0	CDK15	65061	chr2	+	cyclin dependent kinase 15
CDS	NM_139343	24477	127807997	127806209	6	13	6	6	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127808378	127808098	9	12	3	4	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127808730	127808488	8	10	8	9	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127809831	127808819	0	0	0	1	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127810998	127808819	1	0	0	0	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127811481	127811021	1	0	0	0	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127815049	127808488	2	1	2	1	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127815049	127808819	2	6	5	3	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127815049	127811588	1	0	0	0	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127816587	127808488	0	0	0	1	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127816587	127808819	3	2	2	4	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127816587	127815177	8	3	4	3	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127819691	127816731	19	16	12	8	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127821147	127819773	26	10	8	7	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127821509	127821222	9	10	12	7	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127825739	127821594	0	1	0	1	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127826500	127821594	15	19	5	7	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127826500	127825831	0	1	0	1	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127827571	127826607	25	33	10	9	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127828129	127827666	28	34	9	10	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127828338	127828223	17	12	6	5	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127829384	127828392	1	0	0	0	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127834202	127828392	21	17	7	9	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127839408	127834282	1	2	0	0	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_139343	24477	127864436	127834282	7	8	3	4	BIN1	274	chr2	-	bridging integrator 1
CDS	NM_144563	10434	88991501	88998002	8	27	7	17	RPIA	22934	chr2	+	ribose 5-phosphate isomerase A
CDS	NM_144563	10434	88998062	88999527	10	34	9	29	RPIA	22934	chr2	+	ribose 5-phosphate isomerase A
CDS	NM_144563	10434	88999582	89028796	4	21	4	18	RPIA	22934	chr2	+	ribose 5-phosphate isomerase A
CDS	NM_144563	10434	89028855	89034069	7	40	5	28	RPIA	22934	chr2	+	ribose 5-phosphate isomerase A
CDS	NM_144563	10434	89034133	89035186	6	28	10	34	RPIA	22934	chr2	+	ribose 5-phosphate isomerase A
CDS	NM_144563	10434	89034816	89035186	0	0	0	1	RPIA	22934	chr2	+	ribose 5-phosphate isomerase A
CDS	NM_144563	10434	89035254	89036052	4	27	6	14	RPIA	22934	chr2	+	ribose 5-phosphate isomerase A
CDS	NM_144563	10434	89036193	89037494	7	29	9	36	RPIA	22934	chr2	+	ribose 5-phosphate isomerase A
CDS	NM_144563	10434	89037593	89049498	6	25	6	33	RPIA	22934	chr2	+	ribose 5-phosphate isomerase A
CDS	NM_144575	46393	30954210	30953652	0	2	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30955304	30954265	0	3	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30959369	30957390	0	1	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30961101	30959437	0	5	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30961266	30961159	0	1	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30964774	30961323	0	2	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30965192	30964830	0	3	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30966249	30965225	0	2	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30975919	30974117	0	1	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30977156	30976064	0	3	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30980912	30977230	0	5	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30985948	30981003	0	2	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30986998	30986022	0	3	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30993179	30987172	0	1	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	30998796	30993315	0	4	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	31000433	30998911	0	1	0	0	CAPN13	92291	chr2	-	calpain 13
CDS	NM_144575	46393	31009994	31000505	0	1	0	0	CAPN13	92291	chr2	-	calpain 13
